CODE,Product,Year,NFIRMS,NPLTS,HERF,ENTROPY,C1,C2,C3,C4,TCAP,Q,CU,FRB,GNP,NENTR,ENTRCAP,NEXIT,EXITCAP,NEWPLT,INCCAP,CLOSED,NNEW,NINC,EXCESS,EXCES100,SDGROW,BOTCAP,CUMCAP,CUMQ,MAXQ,DELUSV,USV,DEFLATOR,ABSCOST,NPATENTS,CUMPAT27,CUMPAT37,CUMSMP,CUMUSO,CUMFOR,VIPCT,DISP
17,Chlorine ,75,40,75,0.123,2.691,0.292,0.401,0.495,0.569,12470,9178,0.742,72.9,1231.6,1,166,9,322,1045,702,1970,3,23,0.056,0.151,0.091,2,13692,162699,10619,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,76,32,68,0.124,2.661,0.297,0.395,0.482,0.562,12259,10378,0.823,79.6,1298.2,1,70,1,43,724,836,871,3,11,0.034,0.102,0.112,5,15440,171877,10619,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,77,32,69,0.133,2.619,0.316,0.406,0.494,0.57,12948,10573,0.804,82.2,1369.7,0,0,0,0,0,485,81,0,2,0.09,0.206,0.11,5,17000,182255,10619,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,78,32,68,0.13,2.621,0.306,0.408,0.493,0.566,13352,11052,0.809,84.7,1438.6,2,227,2,79,227,1206,808,2,20,0.073,0.206,0.111,5,17485,192828,11052,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,79,32,66,0.138,2.589,0.321,0.411,0.501,0.583,13977,12291,0.879,86,1479.4,0,0,0,0,243,211,458,3,10,0.023,0.134,0.053,13,18918,203880,12291,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,80,32,65,0.139,2.579,0.321,0.413,0.503,0.584,13973,11421,0.842,79.6,1475,1,11,1,96,153,526,1460,4,7,0.017,0.132,0.076,13,19372,216171,12291,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,81,32,65,0.134,2.569,0.309,0.415,0.502,0.584,13160,10767,0.81,79.4,1513.8,0,0,1,18,261,0,18,1,0,0,0.064,0.087,5,20051,227592,12291,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,82,31,66,0.13,2.592,0.303,0.406,0.492,0.572,13435,9120,0.681,71.1,1485.4,0,0,1,11,0,95,183,0,7,0,0.088,0.111,5,20312,238359,12291,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
17,Chlorine ,83,30,61,0.131,2.579,0.305,0.41,0.496,0.577,13347,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0,0.085,0,12,20407,247479,12291,-99.9,-99.9,-99.9,13,0,0,0,0,0,0,-99.9,0.36
19,Cyclohexane,52,-99.9,0,-99.9,0,0,0,0,0,0,0,0,85.4,600.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.9,-99.9,-99.9,-99.9,-99.9,1,2,45,43,0,0,2,-99.9,0.06
19,Cyclohexane,53,-99.9,0,-99.9,0,0,0,0,0,0,46,0,89.2,623.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,46,-99.9,-99.9,-99.9,1,1,47,45,0,0,2,-99.9,0.06
19,Cyclohexane,54,-99.9,0,-99.9,0,0,0,0,0,0,33,0,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,46,-99.9,-99.9,-99.9,1,1,48,46,0,1,2,-99.9,0.06
19,Cyclohexane,55,-99.9,0,-99.9,0,0,0,0,0,0,37,0,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,46,-99.9,-99.9,-99.9,1,0,49,47,0,3,2,-99.9,0.06
19,Cyclohexane,56,2,3,0.5,0.693,0.5,1,1,1,60,41,0.683,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,0,15,60,416,46,1,5.54,92.4,1,2,49,47,0,4,5,-99.9,0.06
19,Cyclohexane,57,2,3,0.5,0.693,0.5,1,1,1,60,71,1.183,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,0.419,15,60,457,71,0.973,5.392,96.3,1,2,51,49,1,5,7,-99.9,0.06
19,Cyclohexane,58,2,3,0.5,0.693,0.5,1,1,1,60,51,0.85,75.2,680.9,0,0,0,0,0,0,0,0,0,0,0,0.419,15,60,528,71,1,5.392,95.9,1,3,53,51,2,6,8,-99.9,0.06
19,Cyclohexane,59,2,3,0.5,0.693,0.5,1,1,1,60,60,0.8,81.9,721.7,0,0,0,0,30,0,0,1,0,0,0,0.417,15,60,579,71,0.971,5.228,96.9,1,5,56,54,5,9,11,-99.9,0.06
19,Cyclohexane,60,2,4,0.556,0.637,0.667,1,1,1,90,87,0.87,80.2,737.2,1,20,0,0,20,0,0,1,0,0,0,0.432,15,90,639,87,1,5.228,97.8,1,4,61,59,6,10,12,-99.9,0.06
19,Cyclohexane,61,3,5,0.405,0.995,0.545,0.818,1,1,110,108,0.982,77.4,756.6,0,0,0,0,0,0,0,0,0,0,0,0.308,15,110,726,108,0.963,5.038,98,1,4,65,63,7,11,13,0.627,0.06
19,Cyclohexane,62,3,5,0.405,0.995,0.545,0.818,1,1,110,133,0.978,81.6,800.3,2,32,0,0,32,20,0,2,1,0,0,0.12,15,110,834,133,0.894,4.5,97.7,1,7,69,67,11,12,16,0.816,0.06
19,Cyclohexane,63,5,7,0.253,1.477,0.37,0.617,0.802,0.926,162,166,0.9,83.5,832.5,1,20,0,0,20,25,0,1,2,0,0,0.105,12,162,967,166,0.902,4.059,97.7,1,2,76,74,16,12,16,0.766,0.06
19,Cyclohexane,64,6,8,0.223,1.636,0.362,0.556,0.7,0.845,207,210,0.875,85.6,876.4,3,33,0,0,33,33,0,3,2,0,0,0.014,12,207,1133,210,0.945,3.838,97.4,1,5,78,76,21,12,22,0.781,0.06
19,Cyclohexane,65,9,11,0.195,1.877,0.359,0.505,0.615,0.725,273,262,0.91,89.6,929.3,2,30,0,0,30,0,0,2,0,0,0.011,0.014,3,273,1343,262,1.063,4.08,98.6,1,9,83,81,30,14,24,0.867,0.06
19,Cyclohexane,66,11,13,0.164,2.077,0.323,0.455,0.554,0.653,303,292,0.908,91.1,984.8,2,10,1,30,50,17,30,3,2,0,0.034,0.07,3,303,1605,292,0.996,4.059,100.8,1,11,92,90,31,17,32,0.989,0.06
19,Cyclohexane,67,12,14,0.196,1.958,0.338,0.574,0.662,0.75,340,273,0.702,86.9,1011.4,2,70,0,0,70,28,0,2,2,0.046,0.092,0.153,3,370,1897,292,0.942,3.831,102.9,1,14,103,101,37,17,36,1.016,0.06
19,Cyclohexane,68,14,16,0.144,2.208,0.263,0.463,0.555,0.646,438,314,0.674,87.2,1058.1,0,0,1,12,46,22,12,1,5,0.166,0.36,0.131,3,468,2170,314,0.876,3.35,104,1,6,117,115,38,17,46,0.956,0.06
19,Cyclohexane,69,13,16,0.168,2.115,0.326,0.504,0.585,0.666,494,343,0.73,86.3,1087.6,0,0,0,0,0,0,48,0,0,0.252,0.367,0.095,5,536,2484,343,0.994,3.34,106.1,1,16,123,121,38,17,51,0.926,0.06
19,Cyclohexane,70,13,15,0.175,2.125,0.361,0.451,0.54,0.63,446,283,0.638,79.5,1085.6,0,0,1,5,0,0,5,0,0,0.058,0.28,0.148,5,536,2827,343,1.027,3.432,110.6,1,10,139,137,38,20,59,0.977,0.06
19,Cyclohexane,71,12,14,0.179,2.087,0.365,0.456,0.546,0.637,441,269,0.672,78.5,1122.4,0,0,3,86,0,14,96,0,4,0.058,0.28,0.146,5,536,3110,343,0.954,3.271,116.3,1,4,149,147,38,20,65,0.871,0.06
19,Cyclohexane,72,9,11,0.25,1.741,0.448,0.56,0.671,0.763,359,352,0.939,83.5,1185.9,0,0,0,0,0,32,0,0,3,0,0.017,0.207,5,550,3379,352,0.912,2.98,119.4,1,6,153,151,40,21,69,0.883,0.06
19,Cyclohexane,73,9,11,0.263,1.722,0.468,0.57,0.673,0.757,391,359.9,0.926,87.6,1254.3,0,0,1,5,0,0,5,0,0,0,0.036,0.205,5,582,3731,359.9,1.516,-99.9,128,1,11,159,157,40,21,70,0.849,0.06
19,Cyclohexane,74,8,10,0.269,1.675,0.474,0.578,0.681,0.767,386,362.5,0.905,83.7,1246.3,0,0,0,0,0,29,0,0,3,0,0.036,0.161,8,582,4090.9,362.5,-99.9,-99.9,164,1,4,170,168,40,21,75,-99.9,0.06
19,Cyclohexane,75,8,10,0.271,1.679,0.477,0.573,0.67,0.766,415,267.2,0.644,72.9,1231.6,0,0,0,0,0,0,0,0,0,0.01,0.116,0.233,12,611,4453.4,362.5,-99.9,-99.9,-99.9,1,6,174,172,41,24,78,-99.9,0.06
19,Cyclohexane,76,8,10,0.271,1.679,0.477,0.573,0.67,0.766,415,337,0.774,79.6,1298.2,1,28,0,0,28,13,0,1,2,0.01,0.116,0.214,12,611,4720.6,362.5,-99.9,-99.9,-99.9,1,5,180,178,0,0,0,-99.9,0.06
19,Cyclohexane,77,9,11,0.233,1.824,0.434,0.544,0.632,0.719,456,349,0.751,82.2,1369.7,0,0,0,0,0,17,0,0,1,0.112,0.229,0.215,12,652,5057.6,362.5,-99.9,-99.9,-99.9,1,7,185,183,0,0,0,-99.9,0.06
19,Cyclohexane,78,9,11,0.248,1.788,0.455,0.56,0.645,0.729,473,359.3,0.742,84.7,1438.6,0,0,0,0,0,23,0,0,2,0.154,0.276,0.215,12,669,5406.6,362.5,-99.9,-99.9,-99.9,1,3,192,190,0,0,0,-99.9,0.06
19,Cyclohexane,79,9,11,0.265,1.748,0.476,0.577,0.657,0.738,496,373.7,0.753,86,1479.4,0,0,0,0,0,0,0,0,0,0.128,0.302,0.113,12,692,5765.9,373.7,-99.9,-99.9,-99.9,1,7,195,193,0,0,0,-99.9,0.06
19,Cyclohexane,80,9,11,0.265,1.748,0.476,0.577,0.657,0.738,496,302.6,0.602,79.6,1475,0,0,0,0,0,13,0,0,1,0.128,0.302,0.113,12,692,6139.6,373.7,-99.9,-99.9,-99.9,1,6,202,200,0,0,0,-99.9,0.06
19,Cyclohexane,81,9,11,0.256,1.764,0.464,0.568,0.666,0.745,509,280.4,0.551,79.4,1513.8,0,0,0,0,0,0,0,0,0,0.159,0.337,0.107,12,705,6442.2,373.7,-99.9,-99.9,-99.9,1,7,208,206,0,0,0,-99.9,0.06
19,Cyclohexane,82,9,11,0.256,1.764,0.464,0.568,0.666,0.745,509,196,0.398,71.1,1485.4,0,0,1,40,0,7,40,0,2,0.159,0.337,0.147,12,705,6722.6,373.7,-99.9,-99.9,-99.9,1,6,215,213,0,0,0,-99.9,0.06
19,Cyclohexane,83,8,10,0.297,1.608,0.506,0.622,0.727,0.807,476,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.145,0.27,0,12,712,6918.6,373.7,-99.9,-99.9,-99.9,1,5,221,219,0,0,0,-99.9,0.06
20,Ethyl Alcohol ,54,-99.9,0,-99.9,0,0,0,0,0,0,153.7,0,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.5,153.7,-99.9,-99.9,-99.9,4,9,229,119,0,0,9,-99.9,0.21
20,Ethyl Alcohol ,55,-99.9,0,-99.9,0,0,0,0,0,0,172.3,0,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486.2,172.3,-99.9,-99.9,-99.9,4,6,238,128,3,1,19,-99.9,0.21
20,Ethyl Alcohol ,56,-99.9,0,-99.9,0,0,0,0,0,0,180.6,0,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.5,180.6,-99.9,-99.9,-99.9,4,8,244,134,6,4,30,-99.9,0.21
20,Ethyl Alcohol ,57,-99.9,0,-99.9,0,0,0,0,0,0,192.6,0,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839.1,192.6,-99.9,-99.9,-99.9,4,18,252,142,8,6,36,-99.9,0.21
20,Ethyl Alcohol ,58,5,8,0.334,1.315,0.513,0.692,0.863,0.949,234,221.7,0.926,75.2,680.9,0,0,0,0,0,11,0,0,3,0,0.045,0.048,10,234,2031.7,221.7,-99.9,5.419,95.9,4,22,270,160,10,6,46,-99.9,0.21
20,Ethyl Alcohol ,59,5,8,0.317,1.352,0.49,0.678,0.849,0.943,245,230.3,0.94,81.9,721.7,0,0,0,0,0,0,0,0,0,0,0.048,0.051,10,245,2253.4,230.3,1.029,5.579,96.9,4,11,292,182,12,6,53,-99.9,0.21
20,Ethyl Alcohol ,60,5,8,0.317,1.352,0.49,0.678,0.849,0.943,245,248,0.98,80.2,737.2,0,0,0,0,0,31,15,0,2,0,0,0.048,10,245,2483.7,248,1.093,6.092,97.8,4,11,303,193,14,7,56,-99.9,0.21
20,Ethyl Alcohol ,61,5,7,0.319,1.358,0.498,0.674,0.835,0.923,261,253.7,0.94,77.4,756.6,0,0,0,0,0,18,0,0,2,0,0.024,0.057,10,276,2731.7,253.7,1.002,6.11,98,4,6,314,204,14,7,59,-99.9,0.21
20,Ethyl Alcohol ,62,5,7,0.312,1.363,0.484,0.681,0.846,0.928,279,248.8,0.889,81.6,800.3,0,0,0,0,0,2,0,0,1,0,0.095,0.04,10,294,2985.4,253.7,1.02,6.228,97.7,4,3,320,210,14,11,66,-99.9,0.21
20,Ethyl Alcohol ,63,5,7,0.31,1.366,0.48,0.676,0.847,0.929,281,261.8,0.889,83.5,832.5,0,0,0,0,0,37,10,0,6,0,0.027,0.041,10,296,3234.2,261.8,0.989,6.16,97.7,4,9,323,213,14,11,72,-99.9,0.21
20,Ethyl Alcohol ,64,5,6,0.29,1.411,0.455,0.649,0.821,0.919,308,284.4,0.887,85.6,876.4,0,0,0,0,0,25,0,0,2,0,0.07,0.045,25,333,3496,284.4,1.023,6.303,97.4,4,9,332,222,14,11,76,-99.9,0.21
20,Ethyl Alcohol ,65,5,6,0.295,1.406,0.465,0.646,0.805,0.925,333,297.5,0.874,89.6,929.3,0,0,0,0,0,15,0,0,1,0,0.118,0.044,25,358,3780.4,297.5,0.925,5.83,98.6,4,7,341,231,14,11,83,-99.9,0.21
20,Ethyl Alcohol ,66,5,6,0.31,1.377,0.489,0.661,0.813,0.928,348,285,0.819,91.1,984.8,0,0,0,0,0,0,0,0,0,0.045,0.168,0.055,25,373,4077.9,297.5,1.05,6.123,100.8,4,2,348,238,14,13,91,-99.9,0.21
20,Ethyl Alcohol ,67,5,6,0.31,1.377,0.489,0.661,0.813,0.928,348,278.6,0.812,86.9,1011.4,0,0,0,0,0,10,20,0,1,0.045,0.168,0.06,25,373,4362.9,297.5,0.993,6.08,102.9,4,8,350,240,15,13,97,-99.9,0.21
20,Ethyl Alcohol ,68,5,6,0.3,1.397,0.473,0.651,0.808,0.926,338,286.7,0.83,87.2,1058.1,1,25,0,0,25,0,10,1,0,0,0.118,0.042,25,383,4641.5,297.5,0.971,5.9,104,4,12,358,248,15,14,101,-99.9,0.21
20,Ethyl Alcohol ,69,6,7,0.255,1.571,0.425,0.595,0.745,0.858,353,337.9,0.901,86.3,1087.6,0,0,0,0,0,94,50,0,2,0,0,0.1,25,408,4928.2,337.9,0.991,5.847,106.1,4,7,370,260,15,15,109,-99.9,0.21
20,Ethyl Alcohol ,70,6,6,0.291,1.496,0.479,0.63,0.773,0.874,397,307.6,0.742,79.5,1085.6,0,0,0,0,0,35,0,0,1,0.011,0.012,0.114,25,502,5266.1,337.9,1.078,6.303,110.6,4,4,377,267,15,17,116,-99.9,0.21
20,Ethyl Alcohol ,71,6,6,0.261,1.562,0.44,0.579,0.718,0.85,432,251.4,0.545,78.5,1122.4,0,0,0,0,140,9,90,1,1,0.104,0.115,0.156,25,537,5573.7,337.9,0.944,5.948,116.3,4,8,381,271,15,22,124,-99.9,0.21
20,Ethyl Alcohol ,72,6,7,0.296,1.489,0.489,0.623,0.745,0.868,491,244.6,0.498,83.5,1185.9,0,0,0,0,0,0,0,0,0,0.024,0.441,0.153,25,686,5825.1,337.9,0.902,5.371,119.4,4,8,389,279,15,25,133,-99.9,0.21
20,Ethyl Alcohol ,73,6,7,0.296,1.489,0.489,0.623,0.745,0.868,491,300.9,0.706,87.6,1254.3,0,0,0,0,0,20,150,0,1,0.024,0.441,0.177,25,686,6069.7,337.9,1.029,-99.9,128,4,12,397,287,15,27,151,-99.9,0.21
20,Ethyl Alcohol ,74,6,6,0.208,1.678,0.332,0.515,0.681,0.82,361,247.2,0.736,83.7,1246.3,0,0,1,50,0,0,50,0,0,0,0.059,0.194,25,706,6370.6,337.9,-99.9,-99.9,164,4,16,409,299,16,30,172,-99.9,0.21
20,Ethyl Alcohol ,75,5,5,0.254,1.48,0.386,0.598,0.791,0.92,311,219.8,0.702,72.9,1231.6,1,4,0,0,4,0,0,1,0,0,0,0.179,25,706,6617.8,337.9,-99.9,-99.9,-99.9,4,25,425,315,16,34,185,-99.9,0.21
20,Ethyl Alcohol ,76,6,6,0.248,1.53,0.381,0.59,0.781,0.908,315,230.2,0.717,79.6,1298.2,0,0,0,0,12,0,0,1,0,0,0,0.182,4,710,6837.6,337.9,-99.9,-99.9,-99.9,4,21,450,340,0,0,0,-99.9,0.21
20,Ethyl Alcohol ,77,6,7,0.258,1.508,0.404,0.606,0.789,0.911,327,206,0.601,82.2,1369.7,2,30,0,0,30,1,0,2,1,0,0,0.095,4,722,7067.8,337.9,-99.9,-99.9,-99.9,4,30,471,361,0,0,0,-99.9,0.21
20,Ethyl Alcohol ,78,8,9,0.219,1.73,0.369,0.553,0.721,0.832,358,194.6,0.5,84.7,1438.6,3,63,0,0,63,0,0,3,0,0,0.033,0.073,5,753,7273.8,337.9,-99.9,-99.9,-99.9,4,33,501,391,0,0,0,-99.9,0.21
20,Ethyl Alcohol ,79,11,12,0.169,2.027,0.314,0.47,0.613,0.708,421,216.6,0.538,86,1479.4,0,0,1,40,0,3,40,0,1,0.061,0.219,0.099,5,816,7468.4,337.9,-99.9,-99.9,-99.9,4,42,534,424,0,0,0,-99.9,0.21
20,Ethyl Alcohol ,80,10,11,0.193,1.903,0.344,0.516,0.672,0.776,384,223.2,0.581,79.6,1475,0,0,0,0,0,0,0,0,0,0.008,0.077,0.096,5,819,7685,337.9,-99.9,-99.9,-99.9,4,52,576,466,0,0,0,-99.9,0.21
20,Ethyl Alcohol ,81,10,11,0.193,1.903,0.344,0.516,0.672,0.776,384,202.6,0.437,79.4,1513.8,0,0,0,0,130,29,0,2,3,0.008,0.077,0.092,5,819,7908.2,337.9,-99.9,-99.9,-99.9,4,99,628,518,0,0,0,-99.9,0.21
