"","acq_firmyr_patent_count","acq_firmyr_fcitations10_total","acq_firmyr_complexity_mean","acq_firmyr_originality_mean","success","fyear","after","acq_emp","acq_xrd","acq_at","acq_ch","acq_ni","acq_leverage1","acq_sic","tar_emp","tar_xrd","tar_at","tar_ch","tar_leverage1","tar_firmyr_patent_count","tar_firmyr_fcitations10_total","tar_firmyr_generality_mean","tar_firmyr_originality_mean"
"7243",NA,NA,NA,NA,1,2000,0,6.181,195.6,1971,773.9,215.1,0.0300355,2834,1.15,9.9,385.9,22.3,0.0290231,NA,NA,NA,NA
"7244",NA,NA,NA,NA,1,2001,0,6.436,296.5,2046.2,781.9,224.9,0.0459877,2834,0.99,12.2,400.2,34.8,0.0309845,NA,NA,NA,NA
"7245",NA,NA,NA,NA,1,2002,0,4.9,228.4,1806.6,774,75.2,0.0496513,2834,1,12.5,421.5,39.3,0.0116251,NA,NA,NA,NA
"7246",NA,NA,NA,NA,1,2003,0,4.93,763.5,1754.9,507.6,-52.5,0.0139039,2834,1.2,21.5,501,80.5,0.0199601,NA,NA,NA,NA
"7247",NA,NA,NA,NA,1,2004,0,5.03,345.6,2257,894.8,377.1,0.0058042,2834,1.2,28.8,570.1,107.2,0.021926,NA,NA,NA,NA
"7248",NA,NA,NA,NA,1,2005,0,5.055,391,2850.5,1296.3,403.9,0.2419225,2834,1.3,38.8,548.4,111.7,0.0091174,NA,NA,NA,NA
"7249",NA,NA,NA,NA,1,2001,0,9.57,NA,2104.16,18.883,57.997,0.0205716,2711,19,NA,4213.376,37.287,0.0096595,NA,NA,NA,NA
"7250",NA,NA,NA,NA,1,2002,0,9.332,NA,1980.651,5.357,131.216,0.0123116,2711,18,NA,4164.658,39.33,0.0095684,NA,NA,NA,NA
"7251",NA,NA,NA,NA,1,2003,0,9.093,NA,1875.298,3.384,150.222,0.0757624,2711,18,NA,4096.679,33.536,0.004882,NA,NA,NA,NA
"7252",NA,NA,NA,NA,1,2004,0,9.171,NA,2049.4,4.857,155.876,0,2711,18,NA,4222.278,24.483,0,NA,NA,NA,NA
"7253",NA,NA,NA,NA,1,2005,0,8.948,NA,2086.487,3.052,160.519,0,2711,18.5,NA,4603.955,24.748,0,NA,NA,NA,NA
"7254",1,12,5.373728,0.9047619,1,2000,0,3.5,391.647,1378.918,419.812,-11.082,0,7372,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7255",1,4,5.623361,0.6666666,1,2001,0,3.5,387.736,1699.374,552.826,101.509,0,7372,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7256",3,2,5.737894,0.3333333,1,2002,0,4,400.99,2359.533,949.995,317.097,0,7372,NA,4.016,10.041,8.042,0.0135445,NA,NA,NA,NA
"7257",2,5,5.449241,0.9340659,1,2003,0,4.8,510.858,3400.611,2149.885,577.292,0,7372,NA,8.594,23.079,11.133,0.1008276,NA,NA,NA,NA
"7258",NA,NA,NA,NA,1,2004,0,6.122,646,4370,1270,504,0,7372,0.206,13.398,90.614,31.395,0.0007063,NA,NA,NA,NA
"7259",13,47,5.769236,0.6383842,1,2000,0,12.4,43,20509,149,1862,0.0127749,1311,1.783,NA,7506,132,0,NA,NA,NA,NA
"7260",37,97,5.656628,0.6069598,1,2001,0,38.7,44,35217,142,1661,0.0012494,1311,2.167,NA,10582,116,0,NA,NA,NA,NA
"7261",82,171,5.8833,0.609908,1,2002,0,57,355,76836,307,-295,0.0110495,1311,2.003,NA,10645,443,0.0059183,NA,NA,NA,NA
"7262",43,113,5.88868,0.5443749,1,2003,0,39,136,82455,490,4735,0.0174641,1311,2.111,NA,12995,757,0,NA,NA,NA,NA
"7263",10,14,5.598166,0.6757075,1,2004,0,35.8,126,92861,1387,8129,0.0068059,1311,2.214,NA,15744,2179,0.000127,NA,NA,NA,NA
"7264",3,7,5.938304,0.310142,1,2005,0,35.6,125,106999,2214,13529,0.0164301,1311,2.416,NA,19225,3528,0.000104,NA,NA,NA,NA
"7265",NA,NA,NA,NA,1,2001,0,NA,5.827,37.421,18.789,-27.801,0.2038962,7389,0.151,5.514,22.064,4.021,0.0189902,1,2,NA,0.560606
"7266",1,6,5.352485,0.726817,1,2002,0,0.269,7.289,75.442,27.916,29.759,0.1142732,7389,0.136,2.811,30.61,7.314,0,NA,NA,NA,NA
"7267",NA,NA,NA,NA,1,2003,0,0.33,10.412,190.117,45.646,13.902,0,7389,0.261,2.523,91.128,5.299,0.0001536,NA,NA,NA,NA
"7268",NA,NA,NA,NA,1,2004,0,0.402,14.156,230.513,34.395,19.068,0,7389,0.205,3.49,55.897,2.407,0,NA,NA,NA,NA
"7269",NA,NA,NA,NA,1,2005,0,0.406,17.746,254.474,37.829,12.895,0,7389,0.238,2.33,53.093,2.578,0,NA,NA,NA,NA
"7270",32,119,7.223272,0.6740563,1,2000,0,7.3,875.1,5399.6,226.5,1138.5,0.0184643,2836,0.174,56.544,936.8,167.242,0.0003373,2,5,NA,0.5333333
"7271",30,65,7.228713,0.7626556,1,2001,0,7.7,865,6443.1,689.1,1119.7,0.015505,2836,0.324,96.234,837.876,99.663,0,3,10,NA,0.3925926
"7272",29,105,7.109408,0.6752189,1,2002,0,10.1,4108.4,24456.3,1851.7,-1391.9,0.0050253,2836,0.387,128.494,841.997,207.974,0,5,18,NA,0.6452484
"7273",21,49,7.447732,0.6699497,1,2003,0,12.9,1655.4,26176.5,836.6,2259.5,0,2836,0.403,99.602,780.193,19.141,0,4,7,NA,0.6886948
"7274",5,1,6.228779,0.9356061,1,2004,0,14.4,2582,29221,1526,2363,0.0401424,2836,0.523,124.758,812.718,148.929,0,NA,NA,NA,NA
"7275",2,0,10.2128,0.6445421,1,2005,0,16.5,2314,29297,1840,3674,0,2836,0.44,137.016,650.278,31.447,0,NA,NA,NA,NA
"7276",496,2758,5.830386,0.3806558,1,2001,0,NA,797,2966,726,-522,0.0077546,3572,9.811,531.112,2715.464,379.927,0.0162624,80,570,0.2325669,0.409505
"7277",308,1175,5.751202,0.4405799,1,2002,0,45,698,3095,612,153,0.0006462,3572,12.449,401.014,2360.834,306.444,0.0173845,52,325,0.2142857,0.3488733
"7278",240,670,5.941453,0.4358149,1,2003,0,43,670,3517,749,641,0.0011373,3572,13.554,354.05,2543.45,530.816,0.0302884,38,161,0,0.357321
"7279",43,94,5.795885,0.4879879,1,2004,0,40,666,3942,422,529,0.0010147,3572,13.656,325.309,2107.741,378.065,0.0391704,21,139,NA,0.1242599
"7280",3,5,5.557168,0.6678932,1,2005,0,44,645,5244,746,707,0.0007628,3572,15.085,293.559,2177.772,497.509,0.0026945,7,24,NA,0.2015271
"7281",636,1293,6.185507,0.6179704,1,2001,0,92.545,1110.044,32822.44,320.347,5214.384,0.0246617,2800,6.54,84.3,2995.549,33.034,0.1298764,41,242,0.48,0.6716558
"7282",490,624,6.106452,0.5974828,1,2002,0,89.389,1190.362,36787.46,241.784,1577.363,0.0516961,2800,6.65,88.2,3020.714,48.246,0.1154525,43,168,0.16,0.6656757
"7283",162,173,6.170755,0.6171869,1,2003,0,87.159,1391.591,42327.94,605.412,1146.579,0.0152314,2800,5.839,93.1,2933.003,87.889,0.0232782,18,40,NA,0.4744601
"7284",47,31,6.04958,0.563264,1,2004,0,81.955,1587.737,45914.94,2823.891,2549.205,0.042818,2800,5.864,99.9,3178.592,126.229,0.0037831,9,31,NA,0.6275538
"7285",8,1,5.89109,0.5469107,1,2005,0,80.945,1491.618,42240.53,1075.017,3560.534,0.0072694,2800,6.284,108.2,3878.978,41.619,0.0437321,1,0,NA,0.7333333
"7286",NA,NA,NA,NA,0,2001,0,1.3,NA,596.494,20.82,-124.385,0.196064,7372,0.449,21.968,64.511,15.868,0.0026817,NA,NA,NA,NA
"7287",NA,NA,NA,NA,0,2002,0,0.952,NA,580.957,33.153,-18.231,0.1993246,7372,0.403,14.745,54.787,17.041,0.0032855,NA,NA,NA,NA
"7288",NA,NA,NA,NA,0,2003,0,1.179,NA,546.054,55.508,15.524,0.0281474,7372,0.33,11.838,41.425,10.127,0,NA,NA,NA,NA
"7289",NA,NA,NA,NA,0,2004,0,1.802,13.825,664.331,110.206,-9.333,0.0960079,7372,0.283,10.613,46.267,14.393,0.0036095,NA,NA,NA,NA
"7290",NA,NA,NA,NA,0,2005,0,2.451,22.605,633.032,93.719,-3.514,0.0414655,7372,0.245,9.813,50.662,21.574,0.0032964,NA,NA,NA,NA
"7291",NA,NA,NA,NA,1,2001,0,NA,0,26394,2477,3044,0.0001894,5211,7.156,0,1293.262,6.817,0.0148268,NA,NA,NA,NA
"7292",NA,NA,NA,NA,1,2002,0,280,0,30011,2188,3664,0.0002332,5211,7.16,0,1436.342,1.671,0.0444288,NA,NA,NA,NA
"7293",NA,NA,NA,NA,1,2003,0,299,0,34437,2826,4304,0.0147806,5211,8.4,0,1881.3,8.3,0.023707,NA,NA,NA,NA
"7294",NA,NA,NA,NA,1,2004,0,323.149,0,38907,506,5001,0.0002827,5211,9.3,0,2530.3,213.2,0.0178635,NA,NA,NA,NA
"7295",NA,NA,NA,NA,1,2005,0,344.81,0,44482,793,5838,0.0317657,5211,NA,0,2763.6,181.5,0.0164278,NA,NA,NA,NA
"7296",1,21,5.869163,0.3333333,1,2001,0,0.078,2.054,67.663,20.662,-1.534,0.0632103,7373,0.408,9.636,85.908,20.777,0,NA,NA,NA,NA
"7297",1,13,5.548174,0.6666666,1,2002,0,0.115,4.457,61.189,2.212,-9.53,0.0860122,7373,0.381,17.02,431.255,53.346,0,1,30,NA,0.3333333
"7298",NA,NA,NA,NA,1,2003,0,0.119,3.65,54.48,6.666,-17.66,0.1004772,7373,0.359,11.044,245.27,34.712,0,1,1,NA,0
"7299",NA,NA,NA,NA,1,2004,0,0.202,4.431,175.629,11.309,-6.997,0.0016,7373,0.48,9.675,228.827,35.944,0,NA,NA,NA,NA
"7300",NA,NA,NA,NA,1,2005,0,0.223,4.618,294.108,72.385,-7.353,0.0005236,7373,0.519,11.215,215.055,22.445,0,NA,NA,NA,NA
"7301",NA,NA,NA,NA,1,2001,0,4.3,NA,1082.293,9.931,36.336,0.0095399,5051,1.725,0,443.998,21.3,0.0080969,NA,NA,NA,NA
"7302",NA,NA,NA,NA,1,2002,0,4.5,NA,1139.247,9.305,30.167,0.0002853,5051,1.674,0,490.741,20.03,0.0047479,NA,NA,NA,NA
"7303",NA,NA,NA,NA,1,2003,0,5.2,NA,1369.424,2.166,34.01,0.0163572,5051,1.616,0,536.48,15.528,0.0074113,NA,NA,NA,NA
"7304",NA,NA,NA,NA,1,2004,0,5.4,NA,1563.331,11.659,169.728,0.0296802,5051,1.712,0,658.841,19.994,0.0018441,NA,NA,NA,NA
"7305",6,13,7.393449,0.7220886,1,2001,0,0.25,38.873,222.543,10.655,3.823,0.0091084,3826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7306",18,24,6.142385,0.699594,1,2002,0,0.251,43.002,179.878,16.184,-40.964,0.0134091,3826,NA,14.125,24.305,5.221,0.1736268,5,31,1,0.7153536
"7307",17,28,6.042057,0.6559972,1,2003,0,0.454,35.913,168.036,8.889,-49.527,0.0112952,3826,0.138,11.92,31.559,12.519,0.0383726,2,9,NA,0.7916666
"7308",4,2,6.527168,0.3753829,1,2004,0,0.414,23.243,147.947,10.403,-31.556,0.004799,3826,0.157,12.514,39.938,19.423,0.159998,2,5,NA,0.6556777
"7309",NA,NA,NA,NA,1,2005,0,0.443,17.728,158.209,8.575,-14.457,0.0008407,3826,0.156,8.896,42.829,20.478,0.0222746,NA,NA,NA,NA
"7310",NA,NA,NA,NA,1,2001,0,8.243,NA,24817.8,302.955,-701.385,0.0833659,4911,13,NA,11789.61,NA,0.0890143,NA,NA,NA,NA
"7311",NA,NA,NA,NA,1,2002,0,28.94,NA,39385,187.901,617.389,0.0900453,4911,13,NA,12614.31,NA,0.0734967,NA,NA,NA,NA
"7312",NA,NA,NA,NA,1,2003,0,25.658,NA,43050.48,176.64,2022.16,0.0729153,4911,11.3,NA,14626.78,NA,0.033047,2,1,NA,0.5590062
"7313",NA,NA,NA,NA,1,2004,0,24.607,NA,46674.14,188.88,1715.03,0.1317632,4911,10,NA,13364.13,NA,0.0694657,NA,NA,NA,NA
"7314",NA,NA,NA,NA,1,2005,0,20.529,NA,45089.61,2525.464,6692.826,0.1096282,4911,9.7,NA,13812.6,NA,0.0485499,NA,NA,NA,NA
"7315",NA,NA,NA,NA,1,2006,0,18.776,NA,55883.75,3135.821,2748.026,0.0363169,4911,9.594,NA,14437.5,210.9,0.0059706,NA,NA,NA,NA
"7316",9,43,5.214944,0.3843817,0,2001,0,2.372,55.432,874.517,77.409,100.75,0.0360942,3826,0.51,9.293,102.505,16.212,0,1,6,NA,0.8097252
"7317",18,87,5.284298,0.5038597,0,2002,0,2.19,52.613,804.257,131.018,-68.968,0.036926,3826,0.621,9.838,118.724,11.822,0,NA,NA,NA,NA
"7318",14,40,5.252131,0.3671856,0,2003,0,2.136,57.089,709.365,76.541,-45.891,0.0199333,3826,0.619,12.598,133.738,25.74,0,1,4,NA,0.25
"7319",11,37,5.10766,0.3817722,0,2004,0,2.218,62.705,757.326,87.659,17.36,0.01809,3826,0.684,13.71,152.478,11.329,0,1,4,NA,0.8076922
"7320",NA,NA,NA,NA,0,2005,0,2.189,59.122,798.29,97.507,39.861,0.0159541,3826,0.721,14.477,164.038,16.303,0,NA,NA,NA,NA
"7321",NA,NA,NA,NA,0,2006,0,2.345,73.741,1082.524,445.231,45.394,7.39e-06,3826,0.704,14.523,181.979,9.903,0,NA,NA,NA,NA
"7322",NA,NA,NA,NA,0,2007,1,2.339,76.79,947.6,315.927,15.951,0.000115,3826,0.719,14.834,180.532,9.981,0,NA,NA,NA,NA
"7323",66,1060,5.576738,0.7555621,1,2001,0,6.4,356.472,2744.551,529.674,66.683,0,3827,0.494,22.783,114.751,26.108,0.0056296,NA,NA,NA,NA
"7324",73,572,5.581379,0.6966042,1,2002,0,5.7,287.408,2717.718,429.82,216.166,0,3827,0.396,17.017,101.116,21.476,0.0066458,NA,NA,NA,NA
"7325",89,591,5.821305,0.6958637,1,2003,0,4.9,268.291,2866.597,606.903,137.191,0,3827,0.403,15.085,108.475,41.56,0.0015487,NA,NA,NA,NA
"7326",48,139,5.74565,0.6793723,1,2004,0,5.2,280.641,3539.179,802.678,243.701,0,3827,0.405,15.519,153.226,72.841,0.0011552,NA,NA,NA,NA
"7327",14,19,5.496111,0.6858069,1,2005,0,5.5,340.277,3986.372,874.509,466.695,0,3827,0.41,15.815,177.462,91.573,0.0010537,NA,NA,NA,NA
"7328",3,10,5.564824,0.5079365,1,2001,0,3.848,186.24,740.053,323.227,78.988,0.009248,7372,0.602,20.55,217.626,156.349,0,1,5,NA,0.125
"7329",NA,NA,NA,NA,1,2002,0,3.966,232.309,964.792,390.034,132.546,0.008124,7372,0.568,26.163,200.948,139.642,0,NA,NA,NA,NA
"7330",1,2,5.883115,0.7272727,1,2003,0,4.088,271.603,1214.968,528.536,170.587,0.0111073,7372,0.45,25.741,168.684,127.665,0,NA,NA,NA,NA
"7331",NA,NA,NA,NA,1,2004,0,4.456,300.354,1488.031,732.595,211.759,0.0095489,7372,0.401,22.996,157.145,118.414,0,NA,NA,NA,NA
"7332",NA,NA,NA,NA,1,2005,0,5.693,296.073,1673.65,370.835,207.782,0.0011789,7372,0.481,29.08,172.96,27.67,0,NA,NA,NA,NA
"7333",1886,17276,5.964144,0.4955972,1,2001,0,18.1,489.5,8363.2,469.1,-625,0.0176607,3674,0.128,6.86,36.452,10.989,0.0656205,4,170,0.4535714,0.5785336
"7334",1865,12687,6.005813,0.4947583,1,2002,0,18.7,561.3,7555.4,398.2,-907,0.0229108,3674,0.148,6.02,126.921,47.383,0.1147801,12,440,0.6568452,0.666572
"7335",1258,5852,6.012594,0.4910018,1,2003,0,16.6,656.4,7158.2,570.3,-1273.2,0.0357073,3674,0.193,8.148,320.355,115.698,0,2,31,NA,0.5942014
"7336",910,3449,6.046508,0.469052,1,2004,0,17.9,754.9,7760,486.1,157.2,0.0181314,3674,0.291,10.53,411.996,27.705,0.0970883,2,7,NA,0.8180253
"7337",227,460,5.824455,0.4762266,1,2005,0,18.8,603.7,8006.4,524.5,188,0.0244554,3674,0.353,13.051,419.717,169.318,0.1303807,NA,NA,NA,NA
"7338",309,951,5.616061,0.5748452,1,2001,0,99.314,2555.477,32532.27,3871.935,-4417.566,0.0491395,3661,77,3520,33664,2390,0.034577,386,2000,0.4882753,0.6011222
"7339",220,517,5.59238,0.5493364,1,2002,0,75.94,2333.961,27135.18,5654.561,-4975.133,0.0423493,3661,47,2310,17791,2894,0.006745,254,799,0.3136752,0.5731114
"7340",99,145,5.592829,0.5310823,1,2003,0,60.486,2006.702,26619.98,5837.449,-2448.857,NA,3661,34.5,1488,15765,3821,0.0246749,215,477,0.4055555,0.565257
"7341",61,58,5.514781,0.5177034,1,2004,0,55.718,2149.834,25772.29,3530.71,380.418,0.0617219,3661,31.8,1284,16963,3379,5.9e-05,77,194,1,0.6020598
"7342",6,17,5.765428,0.6417325,1,2005,0,57.699,1708.801,25004.38,5340.742,1101.306,0.0495382,3661,30.5,1177,16400,2410,0.022439,12,11,NA,0.5587298
"7343",NA,NA,NA,NA,1,2006,0,89.37,1935,54599,6267,-232,0.0280591,3661,29.8,1189,15355,1337,0.0316509,3,4,NA,0.5
"7344",NA,NA,NA,NA,1,2001,0,33.43,0,11579.94,21.791,-597.796,0.0212998,7200,10,NA,3503.103,101.561,0.0049659,NA,NA,NA,NA
"7345",NA,NA,NA,NA,1,2002,0,21.088,0,10723.79,35.338,-231.88,0.0108804,7200,9.5,NA,3170.049,46.112,0.0285825,NA,NA,NA,NA
"7346",NA,NA,NA,NA,1,2003,0,20.471,0,7725.204,41.153,85.082,0.0236475,7200,8.9,NA,3115.437,41.612,0.0035096,NA,NA,NA,NA
"7347",NA,NA,NA,NA,1,2004,0,13.939,0,8205.687,287.785,114.128,0.0091491,7200,8.5,NA,2372.428,9.379,0.0038286,NA,NA,NA,NA
"7348",NA,NA,NA,NA,1,2005,0,16.722,0,7544.769,446.782,-127.941,0.0027457,7200,8.3,NA,2274.303,7.455,0.0042325,NA,NA,NA,NA
"7349",NA,NA,NA,NA,1,2001,0,0.194,NA,50.67,0.636,-2.282,0.2682258,6794,0.008,NA,9.294,3.182,0.4316764,NA,NA,NA,NA
"7350",NA,NA,NA,NA,1,2002,0,0.253,NA,103.437,1.899,-3.945,0.2342005,6794,0.02,NA,20.536,7.786,0.0519088,NA,NA,NA,NA
"7351",NA,NA,NA,NA,1,2003,0,0.027,NA,74.845,2.794,-11.34,0.2021378,6794,0.017,NA,26.413,9.707,0,NA,NA,NA,NA
"7352",NA,NA,NA,NA,1,2004,0,0.027,NA,60.16,0.798,0.241,0.0426031,6794,0.028,NA,22.921,4.903,0,NA,NA,NA,NA
"7353",NA,NA,NA,NA,1,2005,0,0.039,NA,217.244,11.687,15.943,0.0630857,6794,0.022,NA,32.234,19.658,0,NA,NA,NA,NA
"7354",14,36,6.311526,0.5963566,1,2001,0,4.16,45.816,915.767,62.45,31.117,0.0021381,3826,0.703,1.665,175.338,10.78,0.0178227,1,0,NA,1
"7355",19,33,6.342308,0.671082,1,2002,0,4.31,52.353,786.23,101.242,83.701,0.0019078,3826,0.651,5.628,191.165,12.85,0.002014,NA,NA,NA,NA
"7356",6,16,6.340692,0.6912344,1,2003,0,4.3,58.385,951.273,147.027,100.796,0.0788417,3826,0.677,6.214,358.178,48.564,0,NA,NA,NA,NA
"7357",6,1,5.907063,0.3936741,1,2004,0,4.5,62.485,1013.819,152.144,105.556,0,3826,1.029,13.407,639.807,33.024,0.0037808,NA,NA,NA,NA
"7358",3,4,6.020424,0.5049375,1,2005,0,4.8,69.201,1646.665,537.052,80.168,0,3826,0.912,17.199,623.619,21.227,0.0017334,NA,NA,NA,NA
"7359",NA,NA,NA,NA,1,2001,0,188,1936,48343,633,2827,0.028939,3721,0.82,NA,533.229,2.526,0.2087227,NA,NA,NA,NA
"7360",NA,NA,NA,NA,1,2002,0,165,1639,52342,2333,492,0.0346567,3721,0.875,NA,652.464,4.997,0.2199478,NA,NA,NA,NA
"7361",NA,NA,NA,NA,1,2003,0,157,1651,53035,4633,718,0.0215707,3721,0.901,NA,691.192,23.424,0.0055006,NA,NA,NA,NA
"7362",NA,NA,NA,NA,1,2004,0,159,1879,53963,3204,1872,0.0244797,3721,0.939,NA,749.476,91.632,0.0019213,NA,NA,NA,NA
"7363",NA,NA,NA,NA,1,2005,0,153,2205,60058,5412,2572,0.0197975,3721,1.009,NA,962.987,13.604,0.0872317,NA,NA,NA,NA
"7364",28,166,5.21959,0.3211243,1,2001,0,3.1,143.128,1193.772,343.878,42.502,0.034649,3572,0.966,27.763,399.37,155.274,0.0100133,NA,NA,NA,NA
"7365",29,133,5.450152,0.3623217,1,2002,0,2.044,119.728,921.729,221.734,-264.295,0,3572,1.168,33.43,399.137,150.741,0.0057173,4,32,0,0.4551687
"7366",19,58,5.746392,0.4777659,1,2003,0,1.809,103.471,705.558,214.607,-62.022,0.0007611,3572,1.245,40.609,453.172,95.447,0.0004237,1,3,NA,0.4615384
"7367",10,44,5.255808,0.2225068,1,2004,0,2.5,96.68,724.614,225.136,-3.496,0,3572,1.147,37.925,475.03,226.89,0,NA,NA,NA,NA
"7368",NA,NA,NA,NA,1,2005,0,2.32,107.407,663.344,123.298,-41.479,0,3572,1.109,42.493,496.087,131.554,0,NA,NA,NA,NA
"7369",NA,NA,NA,NA,1,2004,0,NA,0,746.625,86.858,-9.794,0.0052074,8051,9.245,NA,745.991,28.454,0.035987,NA,NA,NA,NA
"7370",NA,NA,NA,NA,1,2005,0,15.76,0,1697.811,77.682,-50.986,7.77e-05,8051,10.4,NA,879.474,40.771,0.0327992,NA,NA,NA,NA
"7371",NA,NA,NA,NA,1,2001,0,0,NA,1261.251,3.511,44.179,0.08284,4220,NA,NA,374.393,9.511,0,NA,NA,NA,NA
"7372",NA,NA,NA,NA,1,2002,0,0,NA,1666.575,3.501,65.292,0.0595527,4220,0,NA,487.038,23.873,0,NA,NA,NA,NA
"7373",NA,NA,NA,NA,1,2003,0,0,NA,2095.631,4.137,59.448,0.0607259,4220,0,NA,650.203,9.699,0,NA,NA,NA,NA
"7374",NA,NA,NA,NA,1,2004,0,0,NA,3160.411,12.988,130.006,0.0555219,4220,NA,NA,869.905,23.383,0,NA,NA,NA,NA
"7375",NA,NA,NA,NA,1,2005,0,0,NA,4120.3,9.6,217.8,0.091838,4220,NA,NA,1476.452,18.064,0,NA,NA,NA,NA
"7376",NA,NA,NA,NA,1,2002,0,0.304,28.264,1340.94,18.375,-422.481,0,4832,0.384,10.843,1160.28,32.818,0.0033139,NA,NA,NA,NA
"7377",1,0,4.608147,0.4166666,1,2003,0,0.375,25.703,1617.317,520.979,-226.215,4.58e-05,4832,0.425,12.285,1526.782,418.307,0.0253383,NA,NA,NA,NA
"7378",NA,NA,NA,NA,1,2004,0,0.514,21.154,1957.613,753.891,-712.162,4.09e-06,4832,0.577,23.513,1821.635,717.867,0.003599,NA,NA,NA,NA
"7379",NA,NA,NA,NA,1,2005,0,0.614,31.865,2085.362,762.007,-862.997,0,4832,0.71,31.218,2223.661,710.991,0.0034214,NA,NA,NA,NA
"7380",NA,NA,NA,NA,1,2006,0,0.722,46.46,1658.528,393.421,-1104.867,0,4832,0.86,37.428,1840.618,218.216,0.0078479,NA,NA,NA,NA
"7381",NA,NA,NA,NA,1,2007,0,0.973,38.082,1694.149,438.82,-565.252,0.0211321,4832,1.059,33.077,1609.23,156.686,0.0056878,NA,NA,NA,NA
"7382",56,335,5.380404,0.2353045,1,2001,0,16.845,127.897,2213.627,138.438,203.919,0.0015807,3678,1.534,7.822,166.868,NA,0.001672,5,19,0.6999999,0.4946428
"7383",73,489,5.418181,0.2459104,1,2002,0,16.64,107.207,2253.92,213.477,76.479,0.0044935,3678,1.49,4.2,166.651,NA,0.0252024,5,3,NA,0.35
"7384",77,513,5.304293,0.186057,1,2003,0,17.275,113.037,2334.89,178.976,84.918,0.0026074,3678,1.506,5.5,172.449,22.547,0.0330532,4,4,NA,0.3777778
"7385",62,308,5.611762,0.2515493,1,2004,0,21.225,115.91,2572.346,234.431,175.95,0.001436,3678,1.558,6.3,181.064,16.709,0.0314806,2,11,NA,0.5963203
"7386",20,82,5.259883,0.0713883,1,2005,0,27.525,133.595,2727.672,309.756,154.434,0.0021157,3678,1.541,5.9,178.38,13.887,0.0319543,1,0,NA,0
"7387",NA,NA,NA,NA,1,2001,0,1.265,NA,363.025,10.615,117.859,0.007162,7310,4.1,NA,322.32,17.728,0.0423182,NA,NA,NA,NA
"7388",NA,NA,NA,NA,1,2002,0,1.556,NA,386.079,97.156,95.254,0,7310,3.9,NA,330.109,12.281,0.0733546,NA,NA,NA,NA
"7389",NA,NA,NA,NA,1,2003,0,4,NA,692.754,207.36,103.708,0.0748346,7310,3.8,NA,354.292,17.012,0.1023167,NA,NA,NA,NA
"7390",NA,NA,NA,NA,1,2004,0,4.1,NA,737.965,85.214,100.747,0,7310,3.9,NA,427.409,30.284,0,NA,NA,NA,NA
"7391",NA,NA,NA,NA,1,2005,0,3.6,NA,697.683,64.32,95.396,0.0204391,7310,3.7,NA,478.73,46.238,0,NA,NA,NA,NA
"7392",NA,NA,NA,NA,1,2006,0,3.6,NA,801.426,52.619,51.282,0,7310,3.8,NA,520.638,37.721,0,NA,NA,NA,NA
"7393",NA,NA,NA,NA,1,2001,0,0.955,NA,128.429,0.04,14.501,0.3380545,8071,2.6,NA,284.725,10.761,0.0191904,NA,NA,NA,NA
"7394",NA,NA,NA,NA,1,2002,0,1.224,NA,151.639,0.036,-5.551,0.3869189,8071,2.5,NA,296.091,19.153,0.0145834,NA,NA,NA,NA
"7395",NA,NA,NA,NA,1,2003,0,1.312,NA,142.035,0.03,-2.267,0.3396628,8071,2.5,NA,279.136,36.766,0.0060866,NA,NA,NA,NA
"7396",NA,NA,NA,NA,1,2004,0,1.333,NA,127.451,0.001,-14.576,0.2549293,8071,2.5,NA,254.071,34.084,0.0006179,NA,NA,NA,NA
"7397",NA,NA,NA,NA,1,2005,0,1.291,NA,121.233,0.002,-3.135,1.200638,8071,2.159,NA,234.528,36.004,0.0001364,NA,NA,NA,NA
"7398",NA,NA,NA,NA,1,2001,0,6.568,NA,2623.071,41.811,155.849,0.004226,4932,0.442,NA,364.253,0.422,0.1098138,NA,NA,NA,NA
"7399",NA,NA,NA,NA,1,2002,0,6.983,NA,2937.249,67.556,148.444,0.0143274,4932,0.444,NA,367.663,3.688,0,NA,NA,NA,NA
"7400",NA,NA,NA,NA,1,2003,0,7.797,NA,3380.592,86.341,175.324,0.0081779,4932,0.437,NA,371.456,7.452,0.0694564,NA,NA,NA,NA
"7401",NA,NA,NA,NA,1,2004,0,8.058,NA,3733.521,99.377,207.067,0.0192971,4932,0.428,NA,422.622,0.499,0.1123936,NA,NA,NA,NA
"7402",NA,NA,NA,NA,1,2005,0,10.03,NA,4423.562,107.435,275.083,0.0230036,4932,0.375,NA,552.905,1.128,0.0226079,NA,NA,NA,NA
"7403",NA,NA,NA,NA,1,2006,0,11.526,NA,4903.474,74.921,315.757,0.0171376,4932,0.374,NA,456.706,8.593,0.0175167,NA,NA,NA,NA
"7404",NA,NA,NA,NA,1,2001,0,2.856,NA,2870,43.9,80.7,0.0358188,4931,2.624,NA,2994.054,73.769,0.2028868,NA,NA,NA,NA
"7405",NA,NA,NA,NA,1,2002,0,2.963,NA,3207.9,43.3,112.5,0.0314536,4931,2.479,NA,2723.647,5.433,0.1387371,NA,NA,NA,NA
