"sale","emp","RandD","lt","at","ch","ebit","ni","ppegt","xad","xopr","xrd"
0.076,0.006,-0.597837,6.65,0.926,0.356,-1.737,-5.761,2.365,0.003,1.728,0.55
2.983,0.006,-1.22078,10.964,3.724,0.591,0.087,-10.519,1.107,0.014,2.85,0.295
15.227,NA,NA,8.404,27.331,1.714,-0.564,-0.861,29.987,NA,13.707,NA
19.403,NA,NA,6.751,26.364,0.463,0.689,-1.006,30.584,NA,16.66,NA
23.093,NA,NA,8.784,33.863,1.708,0.663,0.307,33.836,NA,20.493,NA
27.739,0.033,NA,6.911,76.268,7.453,-0.192,-0.51,29.877,NA,26.13,NA
26.164,0.135,NA,5.192,68.393,18.407,-2.065,-3.88,36.623,NA,26.462,NA
3.314,0.35,NA,6.077,3.597,0.105,-2.326,-11.082,3.942,0.861,5.06,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.21,0.294,2.570549,13.627,92.414,20.345,-43.452,23.211,15.921,1.3,62.107,13.073
16.685,0.149,2.529641,8.797,42.295,15.783,-37.318,-45.78,13.879,0.5,49.634,12.549
7.834,0.078,1.80632,4.555,16.939,2.898,-19.564,-21.277,13.284,0.2,24.97,6.088
6.478,0.044,1.252191,2.976,5.76,0.974,-8.87,-9.6,2.679,0.3,13.948,3.498
6.019,0.041,0.9357011,2.466,5.316,2.315,-4.316,-4.528,1.088,0.02,10.134,2.549
732.261,1.434,NA,674.148,2447.631,18.091,324.736,201.711,3210.265,NA,239.565,NA
574.355,1.688,NA,1040.148,2778.197,20.125,108.484,18.107,3557.787,NA,303.304,NA
668.983,1.601,NA,937.996,2698.814,25.474,95.503,111.913,3447.107,NA,401.953,NA
1003.07,2.281,NA,1653.18,3454.433,66.284,307.174,148.089,4032.794,NA,504.388,NA
1167.113,2.287,1.308333,1715.071,3529.658,36.474,361.75,227.237,3932.787,NA,598.411,3.7
26.032,0.175,NA,7.239,23.046,4.302,10.155,5.858,12.754,0.127,15.065,NA
43.804,0.26,NA,5.881,36.932,5.032,17.986,11.061,14.572,0.139,24.964,NA
64.883,0.338,NA,4.446,51.079,7.584,27.149,15.439,21.845,NA,36.536,NA
89.977,0.402,NA,20.781,88.137,1.884,35.968,20.887,45.251,NA,51.848,NA
62.849,0.401,NA,19.264,83.142,5.538,-0.353,-1.608,49.469,6.809,58.979,NA
800.087,4.587,3.177012,420.596,844.98,24.71,65.65,1.317,456.864,20.481,694.864,23.975
866.697,4.496,3.077589,354.427,841.572,12.424,79.613,46.202,502.685,18.942,746.419,21.706
972.087,5.1,3.239658,325.462,894.992,25.941,124.711,79.436,554.702,15.756,800.861,25.525
1087.012,5.1,3.348289,389.111,1069.81,80.408,140.356,94.243,621.75,17.051,897.973,28.454
1119.745,5.25,3.570856,430.084,1185.722,26.179,144.993,85.98,704.411,14.294,923.56,35.547
982.801,12,NA,1202.964,1382.907,76.659,154.929,25.144,1066.203,21.1,773.172,0
1085.311,12,NA,1170.035,1340.223,76.597,163.745,-0.035,1046.099,18.7,849.502,0
1065.731,11,NA,1190.123,1408.204,80.639,168.292,45.593,1156.579,10.8,820.813,0
1113.143,11,NA,1262.446,1524.035,134.582,159.355,27.749,1305.126,24.9,863.725,0
1111.608,10.5,NA,1396.825,1681.446,162.759,127.552,18.038,1502.014,25.1,889.538,0
4.242,0.099,3.083514,4.351,33.336,13.537,-19.975,-32.946,2.122,NA,22.866,21.835
10.651,0.153,2.148851,45.265,144.476,15.83,-22.092,-26.215,6.955,0.393,31.992,8.575
50.043,0.197,1.800554,58.75,153.92,15.598,-11.657,-15.052,8.19,1.28,59.765,6.053
61.982,0.284,1.711633,65.41,203.001,8.871,-3.456,-12.537,10.685,0.925,62.815,5.538
68.513,0.212,1.796249,70.419,203.334,13.913,-13.007,-18.669,10.537,3.174,78.987,6.027
63.036,1.056,NA,10.549,22.97,2.071,10.198,3.735,18.454,NA,50.507,0
80.761,1.122,NA,6.305,36.22,8.121,16.761,7.071,21.603,NA,61.434,0
94.627,1.239,NA,5.472,41.033,7.61,18.762,8.488,27.106,NA,72.91,0
105.435,1.276,NA,5.848,52.473,16.822,16.904,7.331,31.358,NA,84.94,0
118.263,1.349,NA,8.118,61.608,20.553,17.31,6.678,36.693,NA,96.631,0
26.879,0.175,0.6081338,6.706,13.573,1.696,-0.939,-0.99,3.806,1.363,27.047,1.837
18.403,0.098,0.6941467,6.439,9.424,1.569,-4.554,-5.116,3.517,1.605,22.293,2.002
19.441,0.091,0.2437302,5.394,9.454,3.605,1.029,0.863,3.329,1.136,17.876,1.276
17.712,0.088,0.4101209,5.366,10.504,5.071,1.008,0.847,1.849,0.59,16.355,1.507
19.335,0.112,0.3729419,6.193,12.629,4.261,0.925,1.085,1.917,0.384,18.153,1.452
111.513,0.211,NA,955.362,1127.785,6.068,95.073,26.722,NA,NA,9.021,NA
138.278,0.247,NA,1107.252,1313.663,10.251,116.164,31.616,NA,NA,12.627,NA
138.777,0.237,NA,1199.277,1447.846,7.092,112.149,37.068,NA,NA,12.694,NA
130.247,0.229,NA,1109.686,1426.082,8.015,94.906,30.088,NA,NA,17.624,NA
118.305,0.216,NA,1160.028,1463.918,6.981,85.047,31.19,NA,NA,15.447,NA
0.383,NA,NA,1.157,0.386,0.015,-0.651,-0.6,0.296,0,0.982,NA
0.059,NA,NA,0.868,0.689,0.047,-0.872,-0.911,0.296,0,0.907,NA
0.104,0.002,-2.171557,1.15,0.299,0.062,-1.146,-1.236,0.332,NA,1.213,0.114
0.235,0.002,-2.216407,1.602,0.26,0.027,-0.973,-0.847,0.347,NA,1.166,0.109
0.334,NA,NA,1.854,0.693,0.206,-1.731,-1.759,0.369,NA,2.03,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585.199,3.988,NA,218.426,592.479,21.242,16.521,-4.409,220.066,37.2,523.511,NA
525.333,3.247,1.308333,225.187,535.069,14.864,-7.293,-11.083,212.737,32.7,486.747,3.7
332.998,2.081,1.589235,70.183,304.738,47.049,-92.365,-100.585,199.811,30.3,387.354,4.9
307.16,1.425,1.589235,73.941,259.741,41.916,-48.437,-45.253,193.644,21.2,324.816,4.9
275.434,1.349,1.280934,59.099,225.711,41.904,-9.064,-10.15,183.392,14,268.551,3.6
20.047,0.028,NA,218.187,261.116,2.237,7.263,4.028,NA,0,12.706,NA
22.295,0.025,NA,245.937,290.876,2.332,7.282,4.025,NA,0,14.939,NA
21.911,0.028,NA,256.723,303.95,3.673,7.779,4.271,NA,0,14.068,NA
19.544,0.024,NA,253.921,303.653,2.008,8.449,4.627,NA,0,11.017,NA
18.952,0.025,NA,294.524,345.282,2.551,8.933,4.916,NA,0,9.941,NA
248.382,3.696,NA,125.333,124.41,2.296,20.801,10.062,95.391,3.767,220.957,0
237.112,3.786,NA,134.924,134.714,4.827,9.351,0.989,108.702,3.19,220.26,0
238.767,NA,NA,144.806,242.398,1.703,12.999,-3.565,56.895,1.72,219.318,0
258.668,3.859,NA,159.865,262.187,19.097,16.675,4.24,61.61,1.296,236.735,0
276.334,3.999,NA,167.095,264.436,10.179,18.397,1.745,75.346,3.478,251.502,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2396.655,15,NA,378.707,1195.725,239.328,272.838,171.922,461.148,36.961,2077.167,0
2927.962,19,NA,553.167,1647.517,429.496,346.1,219.599,582.78,46.09,2519.315,0
3665.164,23,NA,736.921,2188.842,515.67,480.057,302.179,719.771,58.8,3110.282,0
4477.981,29,NA,874.203,2865.023,825.015,639.343,399.47,896.207,93.7,3753.993,0
5147.678,31,NA,996.217,3199.979,222.108,792.414,504.964,1086.638,134.5,4257.773,0
123.778,0.659,NA,408.808,671.034,20.726,52.431,23.65,74.545,NA,62.112,NA
146.174,0.759,NA,572.995,861.434,15.773,63.48,29.203,87.078,NA,65.557,NA
154.334,0.717,NA,518.477,842.325,13.466,59.055,29.701,66.506,NA,80.892,NA
145.188,0.694,NA,586.215,943.78,36.044,64.207,28.181,52.729,NA,72.302,NA
176.715,0.757,NA,290.423,591.313,0.614,97.892,57.325,45.562,NA,73.97,NA
3653.695,3.631,NA,1719.75,2694.577,72.525,316.712,191.719,77.245,NA,3315.023,NA
4455.514,4.342,NA,2393.079,3652.19,239.28,448.972,257.009,107.134,NA,3975.358,NA
6738.831,5.701,NA,3726.719,6017.527,104.344,659.863,404.692,143.707,46.706,6046.162,NA
8728.1,6.348,NA,4112.216,7279.377,582.905,1006.958,625.955,171.875,59.3,7679.331,NA
10840.8,7.466,NA,4858.1,8985.2,518,1563.5,975.1,210,64.3,9227.7,NA
269.607,1.899,3.143635,131.699,239.489,23.201,26.044,15.701,79.877,NA,229.316,23.188
292.947,2.009,3.258327,153.798,284.814,36.561,23.312,16.504,86.781,NA,253.779,26.006
342.377,2.2,3.372558,173.355,333.024,34.117,39.823,28.827,98.008,NA,290.071,29.153
397.355,2.4,3.005683,196.209,412.806,69.884,50.186,34.666,108.126,NA,332.478,20.2
450.694,2.5,3.786958,226.77,505.83,45.877,63.983,46.25,108.277,NA,371.044,44.122
49.263,0.138,2.321701,19.079,26.852,1.419,-27.218,-32.652,13.833,NA,73.651,10.193
36.478,0.112,0.9650809,15.99,16.067,0.484,-8.519,-9.696,13.74,NA,43.637,2.625
0.537,0.222,NA,3.811,2.77,0.098,-2.875,-0.417,0.572,NA,3.341,NA
3.36,0.11,NA,3.947,5.417,1.864,-3.339,2.418,3.134,0.064,6.299,NA
2.297,0.104,NA,5.028,4.088,0.69,-2.592,-2.42,3.174,0.006,4.641,NA
167.959,1.05,NA,40.203,65.58,0.48,-5.278,-14.024,52.604,12.562,167.57,0
127.909,0.94,NA,39.917,54.931,0.04,-7.16,-10.363,49.983,7.86,130.802,0
320.34,2.817,3.139443,100.61,385.814,3.959,74.915,46.184,223.416,NA,224.494,23.091
334.042,3.273,3.227201,91.621,417.71,2.968,71.761,46.545,241.491,NA,239.585,25.209
340.759,3.005,3.264423,65.324,425.68,33.103,66.275,39,261.48,NA,252.791,26.165
380.376,3.193,3.338258,103.251,493.897,46.975,79.106,45.67,276.294,NA,278.044,28.17
433.134,3.5,3.413587,102.877,549.208,94.176,87.579,55.942,302.978,NA,321.777,30.374
6786.864,5.346,NA,1571.4,2276.644,53.204,200.168,-9.126,221.794,NA,6508.081,NA
9328.782,5.765,NA,1668.248,2500.245,177.715,237.177,124.7,259.637,NA,9011.522,NA
12260.634,7.561,NA,2204.137,3206.992,190.654,371.726,202.836,224.412,NA,11806.87,NA
13294.517,8.575,NA,2215.181,3409.174,396.04,449.125,249.6,272.263,NA,12791.362,NA
15109.228,10.828,NA,2403.772,3600.086,166.054,524.492,278.207,322.461,NA,14532.536,NA
663.906,8.96,NA,82.121,308.868,45.422,24.759,3.745,146.822,10.203,622.756,0
701.426,9.148,NA,84.393,328.347,74.51,25.5,18.448,157.292,11.158,659.608,0
757.159,9.93,NA,90.577,350.078,73.399,31.784,25.037,173.999,12.836,707.832,0
985.891,12.066,NA,102.227,425.553,77.077,74.364,47.27,215.458,14.66,893.09,0
1166.767,13.1,NA,189.048,575.019,55.991,96.833,61.263,329.556,21.766,1042.765,0
41.975,0.199,NA,5.337,12.635,0.804,-0.515,-0.639,2.82,NA,42.046,0
45.506,0.205,NA,5.43,12.603,0.374,-0.352,-0.548,2.995,NA,45.858,0
54.1,0.225,NA,5.833,13.565,1.55,0.341,0.243,3.2,0.17,53.264,0
59.899,0.269,NA,5.74,14.3,1.418,0.758,0.499,3.436,0.508,58.706,0
61.687,NA,NA,5.528,13.853,1.27,0.225,-0.425,3.468,0.661,60.951,0
0.158,0.026,-0.5141645,6.525,2.935,2.605,-6.609,-8.897,0.412,0.002,6.706,0.598
0.084,NA,0.2326978,10.845,1.683,1.301,-12.043,-15.553,0.445,0.002,12.05,1.262
0.069,0.021,-0.3065252,0.383,3.753,1.814,-8.678,-17.094,0.486,NA,8.675,0.736
0.116,0.005,-0.5798185,2.278,0.908,0.009,-3.55,-3.458,0.422,NA,3.529,0.56
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106.005,0.606,NA,220.153,180.07,0,15.511,-5.078,216.396,NA,63.909,NA
125.635,0.765,NA,238.362,196.214,0,17.373,-3.559,248.458,NA,77.366,NA
153.766,0.827,NA,236.246,202.136,0,19.005,-0.218,273.527,NA,103.241,NA
171.005,0.971,NA,310.122,220.219,0,28.665,-19.526,297.384,NA,107.939,NA
199.6,1.188,NA,339.465,246.407,0,28.105,-3.592,325.564,NA,132.278,NA
71.043,0.177,-1.142564,22.958,25.16,2.178,-0.686,-20.161,12.577,0.316,69.494,0.319
59.557,0.18,-1.671313,22.612,22.061,3.065,-0.39,-2.789,11.216,1.065,57.879,0.188
54.596,0.184,-1.505078,30.437,31.062,2.76,4.986,1.081,21.344,1.1,46.207,0.222
49.447,0.188,-1.44817,33.216,28.228,1.262,0.262,-5.613,22.557,0.572,45.949,0.235
48.58,0.172,-1.301953,36.659,24.484,0.005,-1.378,-7.187,23.953,0.602,46.915,0.272
68.898,0.158,NA,49.023,63.564,3.142,-19.135,-22.458,20.706,0.47,80.605,NA
10.111,0.043,NA,8.667,13.038,0.145,-16.515,-13.43,19.352,NA,22.774,NA
358.571,NA,NA,1479.418,2643.55,87.247,30.565,13.347,855.524,NA,315.336,NA
1000.092,NA,NA,1551.879,2818.207,87.628,215.912,8.925,938.927,NA,680.861,NA
1008.616,NA,NA,1821.86,2727.192,61.326,183.901,-42.609,1020.618,NA,717.305,NA
938.043,NA,NA,1745.389,2476.782,68.761,137.017,-86.662,NA,NA,700.82,NA
251.001,8.491,NA,1715.37,2352.037,46.339,3.248,-102.547,NA,NA,237.492,NA
90.256,0.949,1.782887,28.339,137.995,42.627,2.995,0.92,21.953,1.465,85.551,5.947
76.562,NA,2.02115,26.341,94.612,27.9,-14.125,-42.786,20.929,0.86,88.726,7.547
60.004,0.529,1.674476,22.273,84.522,24.785,-5.017,-5.663,20.822,0.28,63.269,5.336
63.39,NA,1.563394,22.419,77.8,13.581,3.662,3.067,21.563,0.297,58.021,4.775
65.167,0.543,1.346774,19.908,80.285,7.58,3.302,4.09,23.016,0.046,60.435,3.845
52.332,0.35,1.813684,28.412,61.044,24.787,-1.401,-0.132,5.825,NA,52.833,6.133
68.762,0.384,1.903599,30.278,67.899,24.699,6.104,4.778,6.709,NA,61.658,6.71
82.012,0.426,2.33747,34.182,74.78,16.963,5.911,4.47,7.524,2.5,75.001,10.355
121.583,0.513,NA,1382.672,1496.495,72.292,29.262,10.07,NA,1.602,90.398,NA
122.023,0.58,NA,1379.328,1498.294,57.628,33.947,12.513,NA,1.763,86.556,NA
112.245,0.525,NA,1567.229,1699.613,67.058,26.646,10.885,NA,1.867,80.899,NA
106.684,0.539,NA,1593.975,1744.347,49.685,45.416,19.522,NA,1.745,61.268,NA
112.31,0.625,NA,1974.396,2177.55,54.287,52.527,22.513,NA,2.002,59.783,NA
12.834,0.172,NA,9.847,16.174,0.512,-0.36,-1.12,3.575,NA,12.127,NA
14.4,0.148,NA,8.658,15.309,0.077,1.019,0.244,3.673,NA,12.498,NA
10.425,0.051,NA,8.368,12.807,0.183,0.848,-2.348,2.926,NA,9.459,NA
9.762,0.053,NA,2.445,7.547,0.985,1.044,0.535,0.59,NA,8.635,NA
11.185,0.058,NA,2.707,8.691,1.751,1.292,0.823,0.81,NA,9.792,NA
1128.683,4,1.516006,1809.334,2121.357,18.417,151.757,38.282,1930.826,NA,833.385,4.554
1249.886,4.1,1.631395,1833.666,2057.592,26.107,122.087,-77.896,1949.86,NA,990.541,5.111
1247.314,4.15,1.653837,1825.146,1957.672,13.757,139.981,-11.262,2009.992,NA,973.493,5.227
1683.3,8.3,2.00148,2711.3,3200.3,17.5,133.4,-82.9,2631.3,NA,1389.5,7.4
2386.5,8.2,2.261763,2724.4,3111.3,7.3,154.2,-60.9,2727.7,NA,2003.4,9.6
248.969,1.216,3.295244,109.901,274.906,2.583,-2.228,-4.691,135.194,1.287,241.831,26.984
242.085,1.177,3.194214,59.97,223.46,19.904,-3.741,-2.096,91.189,1.479,237.164,24.391
30.664,NA,NA,40.098,79.285,0.23,14.26,7.428,4.096,NA,15.75,NA
27.619,NA,NA,24.718,67.327,0.334,5.616,2.919,4.359,NA,21.175,NA
26.135,NA,NA,25.627,71.255,3.134,10.214,4.649,3.874,NA,15.513,NA
26.214,NA,NA,29.899,74.699,2.562,10.389,5.839,4.006,NA,15.407,NA
27.418,NA,NA,38.271,73.263,0.222,12.82,7.624,4.282,NA,14.182,NA
5.772,0.064,NA,2.573,3.907,0.491,-0.6,-0.692,3.21,NA,5.837,NA
8.755,0.09,NA,2.635,4.921,0.545,0.61,0.919,3.657,NA,7.578,NA
20.468,0.175,NA,7.821,11.44,2.563,1.551,1.14,6.92,NA,18.179,NA
24.972,0.223,NA,8.481,25.907,13.29,2.199,2.338,9.047,NA,21.744,NA
29.69,0.269,NA,8.856,28.374,9.65,1.604,0.949,11.004,NA,26.534,NA
199.898,0.227,NA,53.012,132.652,10.517,11.479,8.543,5.522,1.643,185.815,NA
266.731,0.218,NA,53.708,144.937,28.686,24.405,11.08,5.67,2.936,240.723,NA
296.462,0.246,NA,57.49,166.477,67.62,31.314,17.048,5.803,0.459,264.371,NA
292.651,0.21,NA,42.752,133.174,63.292,19.294,5.627,5.481,1.425,272.534,NA
301.999,0.266,NA,37.083,141.975,31.214,23.141,13.725,5.345,0.99,278.048,NA
2697.8,8.6,NA,1190.7,1319.2,21.2,70.5,-26.4,502.5,NA,2571.3,NA
1651.4,6.7,NA,900.4,1005.3,16.6,108.1,-2,428.5,NA,1508.3,NA
1453.9,5.9,NA,912.4,973.3,29.1,49.1,-24,459.3,NA,1374.2,NA
1538.4,6,NA,809.4,1049.5,25.1,53.9,-4.8,506.8,4.7,1451.1,NA
1970.7,6.3,NA,919.4,1220.8,36.4,67.9,37.9,567.8,5.4,1871,NA
24.494,0.042,NA,0.787,6.937,0.208,1.401,0.609,2.071,NA,22.968,0
22.113,0.05,NA,0.983,7.677,0.323,0.767,0.712,3.769,NA,21.126,0
43.625,0.07,NA,6.985,14.402,0.47,1.342,0.837,4.097,NA,41.996,0
55.369,NA,NA,10.722,18.513,0.237,0.739,0.294,4.154,NA,54.297,0
71.335,0.067,NA,11.542,19.926,0.29,1.219,0.567,4.679,NA,69.763,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.085,0.036,-3.123566,3.353,6.892,0.066,0.405,0.162,1.804,NA,5.513,0.044
14396.6,20,NA,3963.1,5988.4,197.1,813.3,444.3,5136,NA,13330.2,NA
20.715,0.152,2.571849,7.588,91.028,74.754,-6.733,-4.459,21.387,NA,25.975,13.09
26.179,0.264,1.133979,14.304,334.02,256.87,-21.276,-15.438,38.656,NA,45.762,3.108
41.231,0.425,1.917805,18.101,289.803,102.495,-53.819,-48.84,53.011,NA,91.636,6.806
33.79,0.372,2.141124,18.278,223.363,41,-73.568,-67.414,59.595,NA,101.535,8.509
31.386,0.346,3.660403,23.546,236.51,45.759,-77.443,-86.443,66.849,NA,102.04,38.877
37.003,0.221,0.9501123,5.884,30.742,4.052,-1.303,-2.606,16.382,0.472,34.835,2.586
47.366,0.236,0.9415686,6.03,42.751,8.8,5.336,5.55,18.34,0.263,39.422,2.564
48.541,0.205,1.084513,7.284,52.012,8.747,6.934,4.893,19.165,0.175,39.054,2.958
52.376,0.199,1.150256,5.952,63.23,2.502,4.444,8.707,21.278,0.281,45.223,3.159
52.877,0.204,1.447389,7.529,74.121,4.304,5.877,4.148,22.891,0.042,43.816,4.252
2169.218,47,1.386294,341.144,1493.131,70.817,191.952,94.564,1377.162,32.6,1847.034,4
2648.98,54,1.386294,470.183,1851.039,113.237,252.479,181.21,1741.031,28.8,2233,4
3288.908,62,1.280934,566.098,2292.736,174.572,300.893,215.073,2080.183,25.6,2782.458,3.6
4075.522,74,1.686399,647.319,2729.746,200.907,386.317,268.346,2434.712,49.5,3451.398,5.4
5294.247,96.7,1.871802,916.33,3390.548,299.128,547.516,390.559,2877.682,68.3,4457.549,6.5
11.942,0.133,NA,29.237,16.2,0.743,-5.422,-18.79,6.679,0.032,14.771,NA
26.722,0.089,NA,37.592,7.295,0.213,-15.832,-19.711,4.441,0.011,38.827,NA
0,0.001,NA,23.902,0.508,0.008,-0.501,6.862,0,NA,0.501,NA
47.785,NA,NA,61.507,100.533,12.161,4.384,0.719,33.369,NA,41.431,NA
51.48,NA,NA,61.304,91.82,10.931,-1.782,-5.725,33.268,NA,51.248,NA
13.411,NA,NA,113.639,155.431,10.799,1.886,-3.424,98.487,NA,9.809,NA
28.273,NA,NA,144.563,180.162,5.78,0.671,-2.102,131.69,NA,23.101,NA
28.268,0.212,1.193013,10.361,38.313,8.547,1.899,1.907,13.131,NA,24.589,3.297
10.099,0.022,NA,20.813,111.893,7.996,-2.446,14.222,93.194,NA,12.416,NA
14.829,0.026,NA,34.819,129.478,3.705,2.794,3.94,110.364,0.3,11.902,NA
11.569,0.021,NA,52.821,139.44,1.361,-1.146,-0.521,134.9,0.2,11.839,NA
14.422,0.02,NA,55.609,142.43,3.413,0.18,0.02,139.595,0.1,12.929,NA
20.89,0.023,NA,64.665,152.861,0.255,0.86,0.672,152.282,0.1,18.509,NA
46.719,NA,NA,537.758,585.792,10.501,9.29,4.55,NA,0.583,36.236,NA
47.088,NA,NA,540.578,585.729,6.552,12.223,5.769,NA,0.808,33.803,NA
41.504,NA,NA,560.335,608.921,7.562,13.954,6.596,NA,0.725,26.432,NA
13.679,0.081,0.2429462,1.837,10.863,0.586,0.516,0.341,2.867,0.322,12.635,1.275
12.506,0.081,0.14842,0.935,10.994,1.642,0.32,0.409,2.468,0.298,11.667,1.16
11.576,0.077,0.3023244,0.92,10.694,3.612,-0.479,-0.285,2.455,0.192,11.683,1.353
11.748,0.078,0.288182,1.385,11.936,5.733,-1.191,0.778,2.56,0.248,12.657,1.334
163.098,0.918,NA,326.89,443.821,4.597,25.345,6.551,214.492,NA,126.607,NA
260.196,0.906,NA,313.846,446.168,0.252,42.003,17.803,235.38,NA,200.001,NA
272.628,0.96,NA,349.577,493.467,0.239,47.706,11.064,257.471,NA,209.526,NA
298.552,0.973,NA,340.356,490.677,0.206,37.581,7.278,272.834,NA,242.345,NA
325.864,0.964,NA,346.933,510.784,0.326,43.35,12.954,302.178,NA,262.612,NA
42.44,0.219,NA,533.663,593.497,11.13,14.029,7.309,NA,0,27.167,NA
50.731,0.242,NA,579.362,644.623,12.293,14.732,7.314,NA,0,33.979,NA
48.459,0.246,NA,611.834,684.935,12.316,17.909,10.014,NA,0,28.619,NA
47.267,0.252,NA,627.919,708.56,11.733,20.223,11.442,NA,0,25.166,NA
48.634,0.2265,NA,709.066,796.154,12.493,22.105,12.23,NA,0,24.609,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29445,5.778,NA,16744,21406,86,741,501,7356,NA,28315,NA
42613,6.139,NA,18263,25168,208,920,406,10135,NA,41205,NA
5516,4.626,NA,16585,20030,757,-44,-2737,9659,NA,5111,NA
5817,4.103,NA,10493,12961,477,160,-667,9867,NA,5203,NA
6153,2.223,NA,7479,9852,628,264,-15,7822,NA,5566,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.755,NA,NA,6.926,6.94,0.035,-5.529,-5.701,0.538,0.104,37.225,NA
13.08,NA,NA,9.752,4.089,0.016,-3.706,-6.933,0.134,0.276,16.69,NA
0.04,0.009,NA,0.204,5.076,0.45,-8.728,-9.453,1.407,4.364,8.381,NA
0.218,NA,NA,0.381,1.416,0.323,-4.2,-4.114,1.406,2.425,3.976,NA
0.261,NA,NA,0.325,0.764,0.101,-0.473,-0.596,0.496,0.026,0.611,NA
1.771,NA,NA,1.068,21.87,16.294,0.243,0.253,3.314,NA,1.238,NA
1.713,NA,NA,2.693,25.057,8.632,0.045,0.413,9.45,NA,1.333,NA
151.339,0.49,NA,1858.614,2022.67,21.918,30.364,19.644,NA,1.45,117.801,NA
257.502,2.6,NA,224.429,430.676,4.254,43.359,18.324,251.895,NA,191.888,NA
449.042,3.4,NA,395.944,665.52,3.769,104.953,53.776,415.531,NA,310.643,NA
443.147,3.5,NA,392.278,727.62,3.48,57.021,21.886,521.667,NA,344.531,NA
500.625,3.15,NA,464.734,832.863,19.794,67.343,30.514,570.261,NA,384.429,NA
564.339,3.35,NA,570.034,1003.913,15.281,76.289,35.852,715.476,NA,430.95,NA
1.246,0.042,0.8307328,1.027,6.595,4.661,-7.163,-6.836,2.238,NA,8.203,2.295
2.341,0.044,1.212536,1.39,6.612,4.819,-8.879,-8.731,2.356,NA,10.954,3.362
3.28,0.05,1.336316,2.979,6.818,4.172,-8.332,-8.278,2.8,NA,11.332,3.805
4.375,0.064,0.9738047,5.62,10.418,7.518,-6.856,-7.878,3.044,NA,11.005,2.648
7.483,0.075,1.002835,4.852,8.246,4.906,-8.368,-11.123,3.258,NA,15.595,2.726
263.22,3.7,NA,81.491,145.704,6.966,17.039,12.146,59.285,NA,239.951,NA
3.219,0.077,2.810065,8.377,11.042,8.254,-16.633,-17.957,5.765,NA,19.282,16.611
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
