appyear,classId,patent,nonutility,n_claims,n_bcites,n_fcites,n_nplcites,complexity,originality,generality
2000,455,"6366766",0,21,1,5,0,5.925948,0,.3199999
2000,455,"6366788",0,7,6,26,0,5.57858,.5,.3708681
2000,600,"6366798",0,65,15,9,1,5.733527,.4444444,.635
2000,607,"6366817",0,28,20,18,2,5.509934,.46875,.1771439
2000,607,"6366819",0,10,8,8,0,5.171551,.40625,.5416667
2000,701,"6366833",0,23,4,11,0,5.231771,.375,.1377861
2000,701,"6366835",0,12,11,1,0,5.384037,.46,.5679012
2000,701,"6366836",0,17,3,3,0,5.589867,0,.375
2000,701,"6366837",0,17,10,1,0,5.910477,.54,.6111111
2000,701,"6366840",0,3,4,13,1,6.356536,.375,.2190754
2000,701,"6366847",0,12,8,6,0,4.669067,.59375,.6920415
2000,701,"6366848",0,14,25,4,11,6.127438,.3648,.0688775
2000,701,"6366853",0,10,7,2,0,6.10324,0,.1244445
2000,701,"6366854",0,20,3,3,0,5.471559,0,.1789803
2000,701,"6366855",0,21,5,16,0,5.756273,.3199999,.244898
2000,701,"6366856",0,10,3,10,0,5.499568,0,.5
2000,702,"6366862",0,259,23,4,9,5.818649,.6011342,.1049383
2000,704,"6366886",0,66,14,38,3,5.788854,0,.015999
2000,707,"6366903",0,60,11,28,8,5.014214,0,0
2000,709,"6366955",0,6,9,4,0,5.8081,0,0
2000,710,"6366976",0,9,4,0,3,5.843139,.375,0
2000,711,"6366985",0,10,20,4,0,5.174552,0,0
2000,711,"6366992",0,13,62,3,5,5.423816,.062435,.0907029
2000,711,"6366996",0,5,25,5,0,4.91729,0,0
2000,712,"6367001",0,26,22,3,7,5.623147,0,0
2000,712,"6367003",0,32,12,9,2,5.899581,.1527778,.0475907
2000,712,"6367006",0,17,39,8,4,6.043527,0,0
2000,713,"6367024",0,12,17,10,0,5.211447,.4567474,.5259515
2000,714,"6367032",0,26,8,11,0,4.752253,0,.1203061
2000,714,"6367039",0,38,14,1,0,6.197106,.4897959,.4081632
2000,714,"6367041",0,18,7,6,0,4.738486,.4897959,.3845486
2000,15,"6367109",0,5,19,2,2,4.261313,.244898,.4444444
2000,16,"6367123",0,40,24,6,0,6.148548,0,0
2000,29,"6367141",0,21,6,7,0,6.146459,0,0
2000,29,"6367153",0,4,6,0,0,5.339185,0,.1449704
2000,36,"6367167",0,13,20,14,2,4.017131,.515,.1171875
2000,36,"6367168",0,35,22,7,0,4.16469,0,.0644445
2000,52,"6367213",0,33,48,11,0,6.030348,.1937528,.5657597
2000,52,"6367220",0,20,46,22,0,5.816296,0,.0570935
2000,52,"6367221",0,19,22,2,0,6.244042,.1244445,0
2000,60,"6367245",0,23,7,7,0,5.588969,0,.5289257
2000,60,"6367248",0,16,14,0,0,6.220741,.4444444,.244898
2000,60,"6367251",0,34,8,26,2,6.231733,.21875,.6650888
2000,60,"6367252",0,58,6,7,1,6.231733,.2777778,.6748615
2000,60,"6367255",0,9,7,3,0,6.261996,.5,.4444444
2000,60,"6367260",0,7,4,5,0,5.071444,.625,.1049383
2000,60,"6367261",0,23,3,9,0,5.881664,.4444444,.5248
2000,60,"6367262",0,17,20,14,2,5.337389,.3786982,.1171875
2000,62,"6367263",0,29,41,2,0,5.721395,.415229,.3219954
2000,62,"6367272",0,16,11,2,0,6.605739,0,0
2000,70,"6367292",0,11,24,6,0,5.526911,0,.0739646
2000,73,"6367314",0,15,8,0,0,3.966862,.65625,.66
2000,73,"6367317",0,15,13,6,0,4.388394,.6390532,.2906574
2000,73,"6367318",0,20,3,3,0,4.007576,.4444444,.3199999
2000,73,"6367324",0,14,6,1,0,4.011748,.5,.5259515
2000,73,"6367325",0,14,11,3,2,4.928686,.21875,0
2000,73,"6367329",0,20,7,0,0,5.642404,.4489796,.6115702
2000,73,"6367330",0,30,10,8,4,6.354762,.1800001,.21875
2000,73,"6367337",0,16,17,24,0,4.032243,.6366782,.21875
2000,100,"6367376",0,7,10,6,0,5.309226,.58,.34
2000,101,"6367379",0,6,2,1,0,5.843897,0,.4938271
2000,114,"6367402",0,2,9,2,0,4.448771,0,0
2000,118,"6367412",0,20,5,21,0,5.771303,.5599999,0
2000,123,"6367457",0,6,13,5,0,6.467381,.1420119,.6384222
2000,123,"6367458",0,20,13,18,0,3.775008,.6153846,.3504597
2000,123,"6367462",0,8,6,18,0,5.702458,0,.1244445
2000,132,"6367484",0,70,7,0,0,5.592721,.2777778,.3984375
2000,137,"6367504",0,7,17,5,0,4.849116,0,.2975206
2000,152,"6367526",0,6,15,0,0,6.16994,0,.1652892
2000,152,"6367528",0,19,37,1,0,5.176053,.6390532,.65625
2000,166,"6367545",0,16,7,7,0,4.882304,0,.5702479
2000,166,"6367548",0,17,29,15,14,5.563467,0,.1207076
2000,166,"6367550",0,11,21,80,0,5.71279,.4938271,.3224161
2000,166,"6367557",0,21,8,12,0,5.418761,.375,.4297521
2000,166,"6367558",0,14,12,2,1,5.73445,0,0
2000,172,"6367562",0,12,8,3,0,5.833347,.244898,0
2000,175,"6367569",0,18,15,2,2,5.834639,0,0
2000,180,"6367576",0,14,5,3,0,5.406913,.48,.5692521
2000,181,"6367581",0,23,6,0,0,5.813412,.5,.2986767
2000,188,"6367588",0,20,11,7,0,5.175285,.46,.6280991
2000,188,"6367592",0,28,13,9,0,5.097077,0,0
2000,188,"6367597",0,11,5,9,0,3.399206,.3199999,.40625
2000,198,"6367611",0,14,4,0,0,5.732506,.375,.3786982
2000,206,"6367629",0,11,9,5,0,6.129757,.1975309,.4615384
2000,210,"6367634",0,7,74,5,1,6.067443,.5844908,.5350773
2000,220,"6367643",0,5,6,0,0,4.966815,.625,.3703704
2000,220,"6367650",0,17,5,6,0,6.251323,.48,.1446417
2000,228,"6367677",0,37,24,2,0,4.953211,.0867769,0
2000,228,"6367679",0,10,10,1,1,5.821064,.7,.625
2000,228,"6367681",0,11,5,18,0,5.268962,0,.2233987
2000,228,"6367686",0,20,8,10,0,5.629446,.2777778,.4938271
2000,235,"6367695",0,19,7,11,0,5.544946,.6530612,.2145329
2000,235,"6367696",0,36,17,20,0,5.858257,.3911111,.6403125
2000,235,"6367698",0,6,4,2,0,4.916589,0,.21875
2000,235,"6367700",0,7,4,5,0,5.620237,0,.5150368
2000,239,"6367720",0,10,12,6,0,5.724658,0,0
2000,242,"6367727",0,12,11,3,0,5.338928,.46,0
2000,242,"6367728",0,6,4,1,0,5.942737,0,0
2000,242,"6367732",0,9,6,2,0,4.356643,.4999999,.3140496
2000,244,"6367740",0,21,17,0,0,3.435152,.1171875,.3199999
2000,248,"6367751",0,7,1,5,0,4.701306,0,.48
2000,251,"6367774",0,19,22,1,0,5.491617,.5661157,.3199999
2000,269,"6367789",0,17,8,1,0,5.655006,.375,0
2000,269,"6367791",0,10,17,7,0,5.917817,.7100592,.6519639
2000,277,"6367810",0,10,27,8,0,5.596515,.3377777,.3545706
2000,280,"6367826",0,3,11,7,0,2.631967,.1975309,0
2000,280,"6367830",0,8,14,7,0,3.392915,0,0
2000,280,"6367831",0,9,17,2,0,4.186893,.260355,0
2000,280,"6367835",0,5,19,6,0,2.185555,0,0
2000,296,"6367857",0,20,18,17,0,4.541818,.5259515,.4032
2000,296,"6367867",0,9,11,2,0,5.544236,.1975309,.3140496
2000,296,"6367869",0,17,18,6,0,5.269796,0,0
2000,297,"6367877",0,19,77,22,2,8.044436,.0294052,.3383313
2000,301,"6367885",0,18,9,3,0,5.379208,0,.1975309
2000,303,"6367891",0,6,5,13,0,5.521354,.48,.1504
2000,312,"6367895",0,6,7,1,0,4.643934,.5,.4999999
2000,312,"6367897",0,16,8,3,0,5.226573,.4897959,.4297338
2000,347,"6367905",0,29,12,1,0,5.271695,0,0
2000,347,"6367910",0,11,5,2,0,5.032187,.48,.3199999
2000,347,"6367913",0,20,2,1,0,5.371673,0,.1769376
2000,347,"6367915",0,24,13,9,0,5.340732,.7455621,.5872211
2000,347,"6367919",0,7,15,1,0,4.85432,.556213,0
2000,347,"6367924",0,11,2,5,0,6.967269,0,.3199999
2000,362,"6367947",0,26,5,3,0,5.357302,0,0
2000,362,"6367957",0,17,3,28,0,5.463935,0,.4489796
2000,366,"6367964",0,11,13,3,0,6.735951,.4938271,.1810614
2000,374,"6367968",0,18,13,12,5,4.951695,.260355,.1850001
2000,374,"6367969",0,12,12,13,4,4.951695,.2777778,.2834186
2000,383,"6367976",0,19,16,10,0,5.36417,.21875,.40625
2000,385,"6367987",0,4,5,3,1,5.419806,0,0
2000,385,"6367989",0,20,1,1,5,5.214873,0,.4177778
2000,385,"6367990",0,14,3,2,0,5.49965,.4444444,.375
2000,396,"6367991",0,5,23,6,0,5.472751,.5557656,.4988662
2000,400,"6367996",0,23,30,6,0,5.796326,.5044444,.1002178
2000,400,"6367997",0,11,1,1,0,5.367323,0,.1387883
2000,403,"6368008",0,10,23,8,0,6.038284,.7165533,.5599999
2000,408,"6368031",0,29,11,2,0,4.660021,0,.0907029
2000,415,"6368055",0,18,12,0,0,5.491133,.1527778,.3140496
2000,415,"6368057",0,7,2,0,0,4.359724,.5,.2975206
2000,416,"6368059",0,20,11,1,0,5.128857,.3703704,.3203125
2000,416,"6368060",0,20,5,12,0,3.019679,.3199999,.3199999
2000,416,"6368061",0,12,5,9,0,5.510144,.3199999,.4914934
2000,417,"6368064",0,15,8,19,0,5.327826,.7346939,.5574778
2000,417,"6368077",0,10,8,2,0,5.87583,.4081632,.5599999
2000,417,"6368082",0,7,6,3,0,5.395536,0,.6611177
2000,417,"6368085",0,23,17,3,0,5.765889,.3046875,.2777778
2000,425,"6368096",0,25,4,1,0,6.36201,0,.4580499
2000,434,"6368113",0,2,12,5,0,6.190909,.5138888,.64
2000,439,"6368121",0,11,7,11,3,4.647979,0,.022469
2000,439,"6368125",0,14,3,5,0,6.078762,0,.1107266
2000,439,"6368131",0,10,2,3,0,5.19751,.5,.5714285
2000,439,"6368147",0,6,10,4,0,6.178238,.5679012,.567474
2000,439,"6368152",0,22,9,1,0,5.989005,0,.2185491
2000,439,"6368154",0,16,6,10,0,2.192771,0,0
2000,439,"6368159",0,26,27,8,0,5.280713,.6310014,.3178
2000,439,"6368163",0,15,9,0,0,5.380789,0,.4081632
2000,440,"6368169",0,20,6,7,0,3.623498,0,0
2000,446,"6368178",0,22,13,1,0,5.954408,.3199999,.1171875
2000,451,"6368183",0,21,16,6,0,5.63061,.53125,.7266436
2000,451,"6368184",0,50,4,68,0,5.12877,.375,.6503878
2000,451,"6368190",0,12,6,144,0,5.35701,.4444444,0
2000,451,"6368191",0,17,25,4,0,5.847678,.1504,.1767752
2000,451,"6368192",0,19,7,2,0,5.617355,.4489796,.4536941
2000,451,"6368193",0,27,17,77,0,5.562136,.1171875,.2674669
2000,451,"6368194",0,17,47,75,0,5.696116,.7209877,.3447999
2000,451,"6368200",0,7,3,16,0,6.50969,0,.1975309
2000,454,"6368207",0,3,7,4,0,5.807628,.48,.4897959
2000,454,"6368208",0,23,3,10,0,6.135673,.4444444,.5679012
2000,463,"6368211",0,13,2,1,5,5.530951,0,.415879
2000,463,"6368216",0,27,25,119,1,5.19985,.2848001,.0067567
2000,473,"6368230",0,14,21,13,0,6.065754,.1171875,0
2000,473,"6368234",0,8,20,72,0,5.825192,.095,.0560204
2000,477,"6368249",0,8,7,9,0,5.524153,0,.2097507
2000,600,"6368274",0,16,8,50,0,6.413991,.53125,.0570935
2000,600,"6368277",0,20,4,7,0,5.742202,0,.574074
2000,600,"6368279",0,15,2,6,0,5.916939,0,.4444444
2000,604,"6368300",0,25,21,10,1,5.583132,.1107266,.1643599
2000,606,"6368322",0,16,21,18,3,6.229853,0,.1107266
2000,623,"6368356",0,38,56,26,3,5.901641,.572,.4473469
2000,29,"6368363",0,28,10,3,0,5.909825,.3199999,.465374
2000,29,"6368365",0,35,13,19,0,7.244607,.3786982,.6144
2000,55,"6368373",0,26,12,11,0,6.116097,.2777778,.5619835
2000,55,"6368374",0,17,20,20,1,6.078902,0,0
2000,75,"6368377",0,2,10,9,50,5.746312,.4938271,.4819945
2000,75,"6368378",0,3,3,7,0,5.38611,.4444444,.7361111
2000,95,"6368383",0,18,12,24,1,5.276944,.1652892,.3035713
2000,95,"6368385",0,14,20,5,0,6.055025,.3550296,0
2000,95,"6368386",0,38,32,4,4,6.159187,.4252401,.0831758
2000,95,"6368388",0,23,25,2,0,5.74831,.0867769,0
2000,96,"6368393",0,6,13,8,0,5.758292,.3966942,.4636678
2000,106,"6368395",0,29,686,0,251,6.703889,.2861278,.197686
2000,106,"6368396",0,31,685,2,257,7.130858,.2833017,.6303711
2000,106,"6368400",0,18,12,19,21,6.427649,.5694444,.59
2000,118,"6368412",0,9,8,0,1,7.000515,0,.5546875
2000,127,"6368413",0,8,2,2,7,5.558189,0,.255102
2000,134,"6368417",0,15,10,1,0,5.273977,.5714285,0
2000,148,"6368423",0,5,3,2,3,5.041068,0,.71875
2000,156,"6368440",0,17,10,8,0,6.32977,.62,.2721893
2000,174,"6368451",0,39,8,15,0,5.163231,.5714285,.375
2000,156,"6368452",0,20,4,0,0,5.718125,0,.6851211
2000,162,"6368465",0,24,30,3,1,5.259762,.3711112,.2659279
2000,204,"6368475",0,33,3,12,0,6.766784,0,.1643599
2000,204,"6368478",0,6,3,0,0,7.572468,0,.2881945
2000,204,"6368480",0,5,20,0,8,5.70399,.6149584,.46
2000,205,"6368484",0,15,9,19,1,6.159309,.4081632,.4508928
2000,205,"6368486",0,18,6,4,2,6.398602,.3199999,0
2000,205,"6368487",0,14,2,0,2,6.230475,0,.1420119
2000,205,"6368490",0,11,9,3,1,5.734301,.2777778,0
2000,205,"6368491",0,18,7,2,0,5.683878,0,.4861111
2000,210,"6368511",0,12,4,7,6,4.88783,0,.2906574
2000,264,"6368525",0,11,10,1,8,5.950183,.1975309,.6172839
2000,264,"6368534",0,9,4,6,0,5.573119,.4444444,0
2000,424,"6368574",0,8,1,4,4,6.994196,0,.657845
2000,424,"6368584",0,29,9,1,25,7.244907,.6530612,.4701234
2000,424,"6368588",0,3,7,2,6,5.862657,.244898,.1049383
2000,424,"6368605",0,9,1,2,22,6.686584,0,.4921875
2000,424,"6368614",0,24,1,0,0,5.94768,0,0
2000,424,"6368632",0,20,61,2,26,6.761841,.5102881,.3434054
2000,424,"6368638",0,14,3,4,0,5.975965,.6666666,.4444444
2000,426,"6368651",0,58,1,9,1,5.69186,0,.5145682
2000,427,"6368658",0,44,37,80,0,6.405347,.5820313,.345679
2000,428,"6368680",0,31,3,3,0,5.343487,.4444444,.6848959
2000,428,"6368697",0,5,7,2,0,5.76007,.5714285,.6632653
2000,428,"6368710",0,20,9,12,30,6.787221,.46875,.4416
2000,428,"6368719",0,10,5,5,0,6.128805,0,.62
2000,428,"6368725",0,10,2,0,0,6.368777,0,.4444444
2000,428,"6368727",0,29,6,5,0,6.042355,.4444444,.653486
2000,429,"6368743",0,5,5,6,0,5.920071,0,0
2000,429,"6368745",0,17,4,1,0,6.078928,0,.6795841
2000,429,"6368748",0,13,6,3,0,5.354726,.2777778,.2539682
2000,429,"6368749",0,14,1,7,0,5.857756,0,0
2000,430,"6368756",0,12,0,4,0,4.961727,.40625,.375
2000,430,"6368758",0,36,24,4,0,6.200681,0,.375
2000,430,"6368759",0,43,24,6,0,5.953551,0,.3199999
2000,430,"6368761",0,47,0,2,0,5.024456,.6666666,.5
2000,430,"6368762",0,10,2,3,0,6.168845,0,.4140393
2000,430,"6368778",0,30,3,1,3,5.767697,0,.4765625
2000,430,"6368779",0,27,13,7,0,6.17334,0,0
2000,430,"6368780",0,9,4,0,0,5.893945,0,0
2000,430,"6368782",0,15,3,3,0,5.63921,0,0
2000,435,"6368799",0,11,4,21,1,7.735461,0,.5849108
2000,435,"6368803",0,3,15,1,7,5.296207,.1244445,.3864871
2000,435,"6368804",0,12,9,4,7,6.324687,0,0
2000,435,"6368806",0,30,6,4,2,6.529887,.2777778,.4444444
2000,435,"6368807",0,12,0,6,0,6.741435,0,.4999999
2000,435,"6368808",0,12,1,3,0,6.12173,0,.6027642
2000,435,"6368815",0,6,3,0,3,5.95237,0,.1527778
2000,435,"6368837",0,10,2,11,50,5.863358,0,.2777778
2000,435,"6368856",0,26,2,0,12,6.783943,0,.391878
2000,506,"6368861",0,47,34,15,140,6.346218,.5415225,.381328
2000,438,"6368878",0,12,10,18,2,5.314349,.54,.5
2000,438,"6368881",0,28,8,11,0,4.886408,.53125,.4574094
2000,438,"6368884",0,36,5,44,0,5.132017,.48,.5871056
2000,438,"6368887",0,22,22,6,5,5.698627,.2539682,.2189174
2000,438,"6368893",0,5,6,3,1,5.899585,.2777778,.3178711
2000,438,"6368897",0,16,14,3,0,4.718231,.627219,.625
2000,438,"6368898",0,8,6,1,0,5.641693,0,.1371742
2000,438,"6368900",0,23,6,1,1,5.372317,0,0
2000,438,"6368902",0,16,16,17,1,5.789522,.1171875,.2268431
2000,438,"6368903",0,11,16,4,0,6.466413,0,.2355372
2000,438,"6368905",0,17,23,2,3,5.973769,.3100189,0
2000,438,"6368907",0,8,1,9,0,6.376671,0,.4218497
2000,438,"6368916",0,15,3,13,0,6.422468,.4444444,.4897959
2000,438,"6368917",0,17,12,5,0,6.261403,.1527778,.465374
2000,438,"6368923",0,24,12,23,0,6.316181,0,0
2000,438,"6368924",0,22,5,26,0,6.328733,.3199999,.6942148
2000,438,"6368926",0,30,4,13,0,7.032381,0,0
2000,438,"6368929",0,12,15,1,3,6.164061,0,.1244445
2000,438,"6368931",0,25,4,111,10,6.554757,0,.1337024
2000,438,"6368939",0,8,18,7,3,6.713997,.1975309,.0499672
2000,438,"6368940",0,11,6,5,0,6.363241,0,.148283
2000,438,"6368941",0,13,8,75,1,6.088428,.21875,.2627777
2000,438,"6368943",0,6,4,2,0,6.041234,0,.1371742
2000,438,"6368944",0,6,14,2,2,5.867328,.244898,0
2000,438,"6368947",0,20,38,16,3,7.208529,0,.0555102
2000,438,"6368948",0,17,1,9,0,6.401046,0,.2399999
2000,438,"6368949",0,19,10,4,0,7.274826,0,.2777778
2000,438,"6368950",0,24,3,13,0,7.073976,0,.0831758
2000,438,"6368952",0,18,7,2,0,6.620324,.244898,.4520874
2000,438,"6368953",0,4,12,10,1,6.386103,.42,.1883657
2000,438,"6368954",0,28,2,129,0,6.098631,.5,.5413224
2000,438,"6368961",0,14,4,16,0,6.320133,0,.4444444
2000,438,"6368963",0,13,8,0,0,6.190625,0,0
2000,438,"6368964",0,12,6,0,0,7.064976,0,.3786008
2000,438,"6368967",0,39,10,33,0,6.521548,.1800001,.4977778
2000,438,"6368969",0,17,16,3,1,6.115682,.4609375,.3816568
2000,438,"6368970",0,11,9,3,1,6.156221,0,.2037037
2000,438,"6368977",0,7,1,1,0,5.580945,0,.4177778
2000,438,"6368979",0,26,41,17,5,6.482713,.33179,.253123
2000,438,"6368981",0,18,6,1,0,6.095058,.5,.4832
2000,438,"6368982",0,14,3,12,0,5.853538,.4444444,.4081632
2000,438,"6368985",0,20,7,2,0,6.201641,.5714285,.5079365
2000,438,"6368986",0,7,7,7,0,7.094739,.244898,.2906574
2000,501,"6368992",0,14,8,1,0,6.043954,.375,.5
2000,502,"6368996",0,12,20,8,0,6.337799,.5546875,.6272189
2000,504,"6369001",0,26,8,7,3,5.95959,0,.0592286
2000,504,"6369002",0,6,4,1,1,5.944987,0,.4444444
2000,510,"6369011",0,11,1,0,1,5.826578,0,.1800001
2000,510,"6369012",0,14,6,5,2,6.227613,.2777778,.3808
2000,510,"6369013",0,6,4,6,0,5.928026,0,.252551
2000,510,"6369018",0,11,35,7,1,6.470292,.3905326,.5
2000,510,"6369019",0,21,4,5,0,5.986846,.375,.4582599
2000,510,"6369024",0,10,10,10,0,6.004969,0,0
2000,514,"6369034",0,16,0,1,1,7.282718,.2873346,0
2000,514,"6369053",0,43,2,7,9,7.033525,0,.2741199
2000,514,"6369054",0,14,21,1,8,8.720589,.244898,.3628118
2000,514,"6369055",0,16,0,2,1,6.946056,0,0
2000,514,"6369056",0,49,29,26,37,6.344226,.3840878,.0407985
2000,514,"6369059",0,3,6,2,4,5.820545,0,0
2000,514,"6369066",0,42,9,0,42,6.437373,.4938271,.4444444
2000,514,"6369069",0,29,2,2,7,5.998625,0,.2777778
2000,514,"6369070",0,18,3,2,1,5.351874,.4444444,0
2000,514,"6369075",0,35,1,14,0,6.238391,0,.3966942
2000,514,"6369076",0,20,9,0,0,7.381278,.345679,.1244445
2000,514,"6369079",0,10,25,13,20,6.806908,.0867769,.4508799
2000,514,"6369082",0,23,3,3,0,9.697999,0,0
2000,514,"6369084",0,21,2,0,0,8.71016,0,0
2000,514,"6369094",0,14,7,1,0,6.466091,.244898,.3199999
2000,514,"6369100",0,2,58,1,32,6.785411,.4785969,.4553088
2000,514,"6369104",0,16,8,1,3,6.005364,.21875,.4444444
2000,514,"6369105",0,11,2,0,10,6.076984,0,0
2000,514,"6369108",0,14,1,1,1,6.068017,0,.4330755
2000,514,"6369115",0,12,6,8,0,6.132768,0,.2659279
2000,521,"6369120",0,3,26,5,4,5.598397,.2881945,0
2000,521,"6369121",0,11,8,2,0,5.786209,0,.7058823
2000,521,"6369122",0,17,22,0,0,4.952405,.6900826,.46
2000,524,"6369147",0,10,17,4,1,6.292238,.231111,.6782007
2000,524,"6369152",0,8,10,0,0,5.761926,.46,.6811224
2000,524,"6369153",0,9,1,3,0,6.453608,0,.3873457
2000,525,"6369160",0,5,2,6,1,5.077621,.5,.095
2000,525,"6369161",0,25,14,2,2,5.051252,.3140496,.7205882
2000,525,"6369162",0,40,31,6,2,5.351861,0,.0768
2000,525,"6369165",0,9,6,1,6,7.048425,0,0
2000,526,"6369177",0,10,2,6,0,5.931893,0,0
2000,528,"6369190",0,9,1,0,0,5.879434,0,0
2000,530,"6369195",0,21,13,1,62,6.099724,.3550296,.3452708
2000,530,"6369202",0,8,0,0,8,10.68054,,
2000,530,"6369204",0,12,2,5,17,9.688683,.5,.449072
2000,536,"6369217",0,2,6,1,1,6.291343,0,0
2000,540,"6369221",0,11,8,1,2,5.715244,0,.21875
2000,544,"6369224",0,1,3,4,3,5.557737,.5,.2975206
2000,544,"6369225",0,26,29,6,21,6.930931,.4994055,.4919008
2000,544,"6369226",0,4,4,0,46,6.259102,.375,.3367348
2000,546,"6369229",0,9,12,18,73,6.240107,.2777778,.3121748
2000,548,"6369233",0,2,1,0,0,6.248095,0,0
2000,554,"6369250",0,31,9,1,0,5.128321,.1975309,0
2000,558,"6369259",0,2,2,0,2,7.44304,0,0
2000,560,"6369261",0,24,19,7,15,5.809232,.4986149,.4370447
2000,560,"6369267",0,7,8,3,1,5.829214,0,.1266667
2000,560,"6369268",0,9,3,0,2,5.720503,0,.4444444
2000,564,"6369273",0,10,4,2,21,6.545553,.375,.3199999
2000,568,"6369275",0,6,4,1,14,6.121902,.4444444,.4733728
2000,568,"6369277",0,28,2,0,0,5.867793,0,0
2000,568,"6369282",0,11,0,0,9,5.690704,,
2000,568,"6369283",0,1,6,7,12,5.929287,0,0
2000,602,"6369289",0,26,27,8,0,5.464989,.510397,.5612245
2000,604,"6369290",0,23,16,21,0,6.05684,.2399999,.4705882
2000,800,"6369300",0,41,3,3,12,6.345393,0,.0192291
2000,800,"6369301",0,41,3,4,12,6.330761,0,.0901389
2000,174,"6369319",0,20,6,1,0,5.289271,.375,0
2000,174,"6369323",0,5,28,6,0,4.837851,.5,.4382716
2000,174,"6369326",0,35,17,6,0,5.414166,.3199999,.40375
2000,174,"6369331",0,11,11,6,0,6.06841,0,.3199999
2000,200,"6369340",0,8,23,2,1,5.117052,0,0
2000,219,"6369343",0,20,10,6,3,4.241075,0,.5950413
2000,219,"6369345",0,3,15,2,0,6.038533,.4733728,.3966942
2000,219,"6369348",0,23,15,0,0,5.349606,.48,.5529034
2000,219,"6369349",0,13,15,0,0,5.31783,.48,.5255198
2000,219,"6369353",0,8,10,8,0,4.565605,.7160494,.7387543
2000,219,"6369354",0,19,6,10,0,4.680145,.7222222,.6675347
2000,219,"6369355",0,4,11,21,0,3.742838,.6280991,.2849893
2000,219,"6369360",0,14,18,20,0,5.875731,.5467128,.5625
2000,250,"6369376",0,17,5,4,0,4.560492,.5,.5828402
2000,250,"6369395",0,13,7,11,0,4.847937,.6122448,.7488032
2000,257,"6369419",0,20,18,2,0,6.114415,0,.1751512
2000,257,"6369426",0,21,9,2,1,6.241873,.1975309,0
2000,257,"6369429",0,18,12,10,2,6.456491,0,.099723
2000,257,"6369431",0,2,13,25,0,6.480175,.3550296,.1171875
2000,257,"6369441",0,1,20,1,0,6.997168,.335,.4316922
2000,257,"6369443",0,15,1,20,0,7.137215,0,.3044983
2000,257,"6369445",0,33,18,14,0,6.882873,0,.1049383
2000,257,"6369448",0,15,25,37,5,7.059175,.0768,.4356541
2000,257,"6369450",0,6,5,0,0,6.922889,.3199999,.0907029
2000,257,"6369453",0,4,8,1,0,6.484068,0,.2256944
2000,257,"6369455",0,14,13,46,0,6.393235,.260355,.4297521
2000,307,"6369461",0,25,4,34,0,5.327865,0,.1107266
2000,307,"6369465",0,19,7,6,0,5.268969,.4081632,.430839
2000,307,"6369468",0,14,16,2,0,5.764419,.231111,.260355
2000,310,"6369471",0,11,8,5,0,5.578674,0,.1049383
2000,310,"6369474",0,8,7,8,0,5.499401,.3199999,.2777778
2000,310,"6369480",0,15,15,11,2,5.448143,.244898,.3363778
2000,310,"6369482",0,10,6,8,0,5.94811,.48,.4444444
2000,310,"6369485",0,14,4,12,0,4.461285,0,0
2000,310,"6369486",0,15,12,7,3,4.647264,0,0
2000,315,"6369514",0,12,2,4,0,5.086101,0,.465374
2000,315,"6369516",0,13,3,15,0,5.322202,.4444444,.375
2000,315,"6369522",0,20,12,4,7,5.729169,0,0
2000,315,"6369527",0,21,1,2,0,5.316657,0,0
2000,318,"6369531",0,5,13,10,0,7.170282,.5443786,.2975206
2000,318,"6369534",0,29,22,8,1,5.221944,0,.244898
2000,318,"6369536",0,25,48,10,0,4.917802,.7534722,.7452677
2000,318,"6369540",0,16,16,4,0,6.212612,.3377777,.495
2000,318,"6369541",0,26,13,11,0,5.843946,.4733728,.4897959
2000,318,"6369542",0,39,53,2,3,5.754321,.22375,.2037037
2000,318,"6369543",0,7,4,5,0,5.865806,0,.0298438
2000,320,"6369545",0,20,5,2,2,5.824706,.3199999,.5661157
2000,323,"6369550",0,20,3,11,0,5.571884,.4444444,.0540124
2000,323,"6369553",0,27,5,2,0,6.148137,.3199999,.2877231
2000,323,"6369555",0,8,3,6,0,4.980148,0,0
2000,323,"6369559",0,7,7,5,0,5.78302,0,.0454299
2000,323,"6369561",0,22,4,13,0,5.500287,0,.1527778
2000,324,"6369569",0,7,3,6,0,5.760709,0,.3147448
2000,324,"6369570",0,15,9,12,1,5.916109,.3703704,.1420119
2000,324,"6369580",0,10,6,1,0,5.368637,0,.1694214
2000,324,"6369583",0,3,6,4,0,4.604873,.4444444,0
2000,324,"6369584",0,12,6,1,0,4.883307,.5,0
2000,324,"6369589",0,16,4,1,0,6.44855,.5,.691358
2000,324,"6369596",0,15,3,1,0,4.466185,.4444444,0
2000,324,"6369599",0,20,13,1,0,5.02153,.4733728,.4444444
2000,324,"6369602",0,8,6,2,0,4.440548,0,.5351541
2000,326,"6369605",0,29,5,45,0,5.054849,.3199999,.5679012
2000,326,"6369606",0,10,7,13,0,6.460721,.244898,.6519929
2000,326,"6369609",0,20,9,0,0,5.1752,.1975309,.3199999
2000,326,"6369612",0,20,4,2,0,5.909387,0,.095
2000,326,"6369613",0,26,11,8,7,5.716193,.2975206,0
2000,326,"6369614",0,11,6,8,0,5.433202,.2777778,.3729339
